numero_trame,temps_debut_s,temps_fin_s,duree_us,mac,rssi_dbm,canal,longueur_payload_octets,type_pdu,phy
10471,1784155455.383565903,1784155455.383837938,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10472,1784155455.549215078,1784155455.549350977,136.000,inconnue,-58,38,7,0x07,LE 1M
10473,1784155455.657869101,1784155455.658141136,272.000,45:de:c9:20:50:35,-76,39,24,0x00,LE 1M
10474,1784155455.664052010,1784155455.664187908,136.000,inconnue,-56,37,7,0x07,LE 1M
10475,1784155455.812187910,1784155455.812323809,136.000,inconnue,-58,38,7,0x07,LE 1M
10476,1784155455.844645023,1784155455.844780922,136.000,inconnue,-61,39,7,0x07,LE 1M
10477,1784155455.930681944,1784155455.930953979,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10478,1784155455.958008051,1784155455.958143950,136.000,inconnue,-58,38,7,0x07,LE 1M
10479,1784155456.001015902,1784155456.001151800,136.000,inconnue,-61,39,7,0x07,LE 1M
10480,1784155456.029736042,1784155456.030015945,280.000,6b:64:f0:75:f7:1b,-85,37,25,0x00,LE 1M
10481,1784155456.199178934,1784155456.199314833,136.000,inconnue,-58,38,7,0x07,LE 1M
10482,1784155456.233442068,1784155456.233577967,136.000,inconnue,-61,39,7,0x07,LE 1M
10483,1784155456.256156921,1784155456.256436825,280.000,6b:64:f0:75:f7:1b,-87,37,25,0x00,LE 1M
10484,1784155456.351871967,1784155456.352007866,136.000,inconnue,-58,38,7,0x07,LE 1M
10485,1784155456.373383045,1784155456.373518944,136.000,inconnue,-60,39,7,0x07,LE 1M
10486,1784155456.469903946,1784155456.470167875,264.000,5b:d0:17:6c:c7:a5,-87,37,23,0x00,LE 1M
10487,1784155456.501243114,1784155456.501379013,136.000,inconnue,-58,38,7,0x07,LE 1M
10488,1784155456.529006004,1784155456.529141903,136.000,inconnue,-61,39,7,0x07,LE 1M
10489,1784155456.555780888,1784155456.556052923,272.000,62:2a:01:6b:af:fc,-85,37,24,0x00,LE 1M
10490,1784155456.613662958,1784155456.613798857,136.000,inconnue,-58,38,7,0x07,LE 1M
10491,1784155456.630789042,1784155456.630924940,136.000,inconnue,-61,39,7,0x07,LE 1M
10492,1784155456.632236004,1784155456.632499933,264.000,53:0a:b2:ec:b5:00,-93,37,23,0x02,LE 1M
10493,1784155456.770505905,1784155456.770641804,136.000,inconnue,-58,38,7,0x07,LE 1M
10494,1784155456.796786070,1784155456.796921968,136.000,inconnue,-60,39,7,0x07,LE 1M
10495,1784155456.823455095,1784155456.823734999,280.000,6b:64:f0:75:f7:1b,-87,37,25,0x00,LE 1M
10496,1784155456.909584045,1784155456.909719944,136.000,inconnue,-58,38,7,0x07,LE 1M
10497,1784155456.926748037,1784155456.926883936,136.000,inconnue,-61,39,7,0x07,LE 1M
10498,1784155456.934392929,1784155456.934672832,280.000,7f:b2:49:48:45:e3,-94,37,25,0x00,LE 1M
10499,1784155457.054990053,1784155457.055125952,136.000,inconnue,-58,38,7,0x07,LE 1M
10500,1784155457.092366934,1784155457.092542887,176.000,62:2a:01:6b:af:fc,-51,39,12,0x03,LE 1M
10501,1784155457.114015102,1784155457.114207029,192.000,cd:ef:f9:03:2e:09,-75,37,14,0x02,LE 1M
10502,1784155457.170136929,1784155457.170272827,136.000,inconnue,-57,38,7,0x07,LE 1M
10503,1784155457.197227955,1784155457.197363853,136.000,inconnue,-60,39,7,0x07,LE 1M
10504,1784155457.272479057,1784155457.272670984,192.000,ef:bb:5a:b7:bd:17,-84,37,14,0x02,LE 1M
10505,1784155457.321788073,1784155457.321923971,136.000,inconnue,-57,38,7,0x07,LE 1M
10506,1784155457.349822998,1784155457.349958897,136.000,inconnue,-60,39,7,0x07,LE 1M
10507,1784155457.383147001,1784155457.383419037,272.000,62:2a:01:6b:af:fc,-83,37,24,0x00,LE 1M
10508,1784155457.460611105,1784155457.460747004,136.000,inconnue,-57,38,7,0x07,LE 1M
10509,1784155457.573107958,1784155457.573379993,272.000,45:de:c9:20:50:35,-75,39,24,0x00,LE 1M
10510,1784155457.600500107,1784155457.600780010,280.000,6b:64:f0:75:f7:1b,-87,37,25,0x00,LE 1M
10511,1784155457.626816034,1784155457.626951933,136.000,inconnue,-57,38,7,0x07,LE 1M
10512,1784155457.658766985,1784155457.658902884,136.000,inconnue,-60,39,7,0x07,LE 1M
10513,1784155457.665870905,1784155457.666142941,272.000,62:2a:01:6b:af:fc,-85,37,24,0x00,LE 1M
10514,1784155457.708456039,1784155457.708591938,136.000,inconnue,-57,38,7,0x07,LE 1M
10515,1784155457.721415997,1784155457.721551895,136.000,inconnue,-60,39,7,0x07,LE 1M
10516,1784155457.821867943,1784155457.822131872,264.000,5b:d0:17:6c:c7:a5,-91,37,23,0x00,LE 1M
10517,1784155457.840123892,1784155457.840387821,264.000,5b:d0:17:6c:c7:a5,-89,38,23,0x00,LE 1M
10518,1784155457.865763903,1784155457.866043806,280.000,61:87:fd:ab:2b:54,-89,39,25,0x00,LE 1M
10519,1784155457.907891035,1784155457.908163071,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10520,1784155457.929236889,1784155457.929372787,136.000,inconnue,-57,38,7,0x07,LE 1M
10521,1784155457.945981026,1784155457.946116924,136.000,inconnue,-59,39,7,0x07,LE 1M
10522,1784155457.958201885,1784155457.958473921,272.000,62:2a:01:6b:af:fc,-84,37,24,0x00,LE 1M
10523,1784155458.017257929,1784155458.017393827,136.000,inconnue,-57,38,7,0x07,LE 1M
10524,1784155458.043756008,1784155458.043891907,136.000,inconnue,-60,39,7,0x07,LE 1M
10525,1784155458.137794971,1784155458.138067007,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10526,1784155458.171294928,1784155458.171430826,136.000,inconnue,-57,38,7,0x07,LE 1M
10527,1784155458.193147898,1784155458.193283796,136.000,inconnue,-60,39,7,0x07,LE 1M
10528,1784155458.220199108,1784155458.220471144,272.000,62:2a:01:6b:af:fc,-84,37,24,0x00,LE 1M
10529,1784155458.292983055,1784155458.293118954,136.000,inconnue,-57,38,7,0x07,LE 1M
10530,1784155458.294265032,1784155458.294400930,136.000,inconnue,-60,39,7,0x07,LE 1M
10531,1784155458.378151894,1784155458.378415823,264.000,5b:d0:17:6c:c7:a5,-88,37,23,0x00,LE 1M
10532,1784155458.436877012,1784155458.437012911,136.000,inconnue,-56,38,7,0x07,LE 1M
10533,1784155458.453639030,1784155458.453774929,136.000,inconnue,-59,39,7,0x07,LE 1M
10534,1784155458.476520061,1784155458.476783991,264.000,51:3a:c6:48:bc:0e,-84,37,23,0x00,LE 1M
10535,1784155458.566498041,1784155458.566633940,136.000,inconnue,-57,38,7,0x07,LE 1M
10536,1784155458.599416018,1784155458.599551916,136.000,inconnue,-59,39,7,0x07,LE 1M
10537,1784155458.681749105,1784155458.682021141,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10538,1784155458.695031881,1784155458.695167780,136.000,inconnue,-57,38,7,0x07,LE 1M
10539,1784155458.696233034,1784155458.696368933,136.000,inconnue,-60,39,7,0x07,LE 1M
10540,1784155458.764760017,1784155458.765023947,264.000,51:3a:d6:48:bc:0e,-89,37,23,0x00,LE 1M
10541,1784155458.830305099,1784155458.830440998,136.000,inconnue,-57,38,7,0x07,LE 1M
10542,1784155458.856935024,1784155458.857070923,136.000,inconnue,-60,39,7,0x07,LE 1M
10543,1784155458.931077003,1784155458.931340933,264.000,5b:d0:17:6c:c7:a5,-87,37,23,0x00,LE 1M
10544,1784155458.987072945,1784155458.987208843,136.000,inconnue,-57,38,7,0x07,LE 1M
10545,1784155459.030916929,1784155459.031188965,272.000,5c:6a:e6:84:89:d9,-78,39,24,0x00,LE 1M
10546,1784155459.057504892,1784155459.057680845,176.000,51:3a:c6:48:bc:0e,-44,37,12,0x03,LE 1M
10547,1784155459.112174034,1784155459.112309933,136.000,inconnue,-57,38,7,0x07,LE 1M
10548,1784155459.238632917,1784155459.238904953,272.000,45:de:c9:20:50:35,-76,39,24,0x00,LE 1M
10549,1784155459.270694017,1784155459.270973921,280.000,6b:64:f0:75:e7:1b,-86,37,25,0x00,LE 1M
10550,1784155459.292953014,1784155459.293088913,136.000,inconnue,-58,38,7,0x07,LE 1M
10551,1784155459.333951950,1784155459.334087849,136.000,inconnue,-60,39,7,0x07,LE 1M
10552,1784155459.362488985,1784155459.362761021,272.000,62:2a:01:6b:af:fc,-84,37,24,0x00,LE 1M
10553,1784155459.408303976,1784155459.408439875,136.000,inconnue,-58,38,7,0x07,LE 1M
10554,1784155459.435030937,1784155459.435166836,136.000,inconnue,-59,39,7,0x07,LE 1M
10555,1784155459.483711004,1784155459.483983040,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10556,1784155459.528795958,1784155459.528931856,136.000,inconnue,-58,38,7,0x07,LE 1M
10557,1784155459.561463118,1784155459.561599016,136.000,inconnue,-59,39,7,0x07,LE 1M
10558,1784155459.606705904,1784155459.606969833,264.000,51:3a:c6:48:bc:0e,-84,37,23,0x00,LE 1M
10559,1784155459.678903103,1784155459.679039001,136.000,inconnue,-59,38,7,0x07,LE 1M
10560,1784155459.716572046,1784155459.716707945,136.000,inconnue,-59,39,7,0x07,LE 1M
10561,1784155459.767589092,1784155459.767853022,264.000,5b:d0:17:6c:c7:a5,-90,37,23,0x00,LE 1M
10562,1784155459.811300993,1784155459.811436892,136.000,inconnue,-59,38,7,0x07,LE 1M
10563,1784155459.828238010,1784155459.828373909,136.000,inconnue,-59,39,7,0x07,LE 1M
10564,1784155459.880108118,1784155459.880372047,264.000,51:3a:c6:48:bc:0e,-84,37,23,0x00,LE 1M
10565,1784155459.908214092,1784155459.908334017,120.000,51:3a:c6:34:ba:0e,-77,38,5,0x00,LE 1M
10566,1784155459.909708977,1784155459.910100937,392.000,51:3a:e5:48:bc:0e,-96,39,39,0x00,LE 1M
10567,1784155459.924958944,1784155459.925230980,272.000,5c:52:b3:c2:63:e6,-84,37,24,0x00,LE 1M
10568,1784155459.980721951,1784155459.981001854,280.000,7f:aa:49:48:45:e3,-90,38,25,0x00,LE 1M
10569,1784155460.003350973,1784155460.003486872,136.000,inconnue,-59,39,7,0x07,LE 1M
10570,1784155460.065428972,1784155460.065620899,192.000,de:69:68:83:11:77,-72,37,14,0x02,LE 1M
10571,1784155460.093621016,1784155460.093756914,136.000,inconnue,-58,38,7,0x07,LE 1M
10572,1784155460.111622095,1784155460.111757994,136.000,inconnue,-59,39,7,0x07,LE 1M
10573,1784155460.112869978,1784155460.113142014,272.000,0f:0a:22:1a:21:02,-89,37,24,0x03,LE 1M
10574,1784155460.233622074,1784155460.233757973,136.000,inconnue,-59,38,7,0x07,LE 1M
10575,1784155460.270595074,1784155460.270730972,136.000,inconnue,-59,39,7,0x07,LE 1M
10576,1784155460.331451893,1784155460.331723928,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10577,1784155460.379714012,1784155460.379849911,136.000,inconnue,-59,38,7,0x07,LE 1M
10578,1784155460.396040916,1784155460.396176815,136.000,inconnue,-59,39,7,0x07,LE 1M
10579,1784155460.433243036,1784155460.433506966,264.000,51:3a:c6:48:bc:0e,-87,37,23,0x00,LE 1M
10580,1784155460.516527891,1784155460.516663790,136.000,inconnue,-59,38,7,0x07,LE 1M
10581,1784155460.518037081,1784155460.518172979,136.000,inconnue,-59,39,7,0x07,LE 1M
10582,1784155460.566565990,1784155460.566829920,264.000,5b:b0:17:2c:c7:a5,-89,37,23,0x00,LE 1M
10583,1784155460.659868956,1784155460.660004854,136.000,inconnue,-58,38,7,0x07,LE 1M
10584,1784155460.668791056,1784155460.668926954,136.000,inconnue,-59,39,7,0x07,LE 1M
10585,1784155460.681916952,1784155460.682092905,176.000,23:20:28:22:03:31,-94,37,12,0x02,LE 1M
10586,1784155460.764844894,1784155460.764980793,136.000,inconnue,-58,38,7,0x07,LE 1M
10587,1784155460.766345024,1784155460.766480923,136.000,inconnue,-59,39,7,0x07,LE 1M
10588,1784155460.823359013,1784155460.823622942,264.000,5b:d0:17:6c:c7:a5,-90,37,23,0x00,LE 1M
10589,1784155460.861881971,1784155460.862057924,176.000,45:de:c9:20:50:35,-50,38,12,0x03,LE 1M
10590,1784155460.889925957,1784155460.890197992,272.000,45:de:c9:20:50:35,-76,39,24,0x00,LE 1M
10591,1784155460.912787914,1784155460.913067818,280.000,6b:64:f0:75:f7:1b,-89,37,25,0x00,LE 1M
10592,1784155460.978575945,1784155460.978711843,136.000,inconnue,-58,38,7,0x07,LE 1M
10593,1784155461.032521009,1784155461.032656908,136.000,inconnue,-60,39,7,0x07,LE 1M
10594,1784155461.050043106,1784155461.050307035,264.000,51:3a:d6:48:bc:0e,-86,37,23,0x00,LE 1M
10595,1784155461.072623014,1784155461.072798967,176.000,60:64:c6:f5:64:c8,-48,38,12,0x03,LE 1M
10596,1784155461.083877087,1784155461.084149122,272.000,5c:52:b3:c2:63:e6,-86,39,24,0x00,LE 1M
10597,1784155461.120217085,1784155461.120352983,136.000,inconnue,-54,37,7,0x07,LE 1M
10598,1784155461.168287992,1784155461.168423891,136.000,inconnue,-60,38,7,0x07,LE 1M
10599,1784155461.220287085,1784155461.220422983,136.000,inconnue,-62,39,7,0x07,LE 1M
10600,1784155461.238087893,1784155461.238351822,264.000,51:3a:c6:48:bc:0e,-88,37,23,0x00,LE 1M
10601,1784155461.311139107,1784155461.311275005,136.000,inconnue,-62,38,7,0x07,LE 1M
10602,1784155461.342453003,1784155461.342588902,136.000,inconnue,-61,39,7,0x07,LE 1M
10603,1784155461.409197092,1784155461.409469128,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10604,1784155461.456052065,1784155461.456187963,136.000,inconnue,-62,38,7,0x07,LE 1M
10605,1784155461.458437920,1784155461.458573818,136.000,inconnue,-62,39,7,0x07,LE 1M
10606,1784155461.468429089,1784155461.468564987,136.000,inconnue,-96,37,7,0x07,LE 1M
10607,1784155461.610367060,1784155461.610502958,136.000,inconnue,-62,38,7,0x07,LE 1M
10608,1784155461.611527920,1784155461.611663818,136.000,inconnue,-61,39,7,0x07,LE 1M
10609,1784155461.690813065,1784155461.691085100,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10610,1784155461.744257927,1784155461.744393826,136.000,inconnue,-64,38,7,0x07,LE 1M
10611,1784155461.834966898,1784155461.835238934,272.000,5c:52:b3:c2:63:e6,-87,39,24,0x00,LE 1M
10612,1784155461.883533955,1784155461.883669853,136.000,inconnue,-58,37,7,0x07,LE 1M
10613,1784155461.974062920,1784155461.974182844,120.000,63:c0:7b:b9:21:c5,-82,38,5,0x04,LE 1M
10614,1784155462.021397114,1784155462.021677017,280.000,61:88:fd:ab:2b:54,-91,39,25,0x00,LE 1M
10615,1784155462.054389000,1784155462.054661036,272.000,62:2a:01:6b:af:fc,-84,37,24,0x00,LE 1M
10616,1784155462.098148108,1784155462.098284006,136.000,inconnue,-62,38,7,0x07,LE 1M
10617,1784155462.120270014,1784155462.120405912,136.000,inconnue,-60,39,7,0x07,LE 1M
10618,1784155462.153753996,1784155462.154017925,264.000,51:3a:c6:48:bc:0e,-88,37,23,0x00,LE 1M
10619,1784155462.200120926,1784155462.200256824,136.000,inconnue,-61,38,7,0x07,LE 1M
10620,1784155462.229609013,1784155462.229744911,136.000,inconnue,-60,39,7,0x07,LE 1M
10621,1784155462.260188103,1784155462.260460138,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10622,1784155462.311616898,1784155462.311752796,136.000,inconnue,-58,38,7,0x07,LE 1M
10623,1784155462.343928099,1784155462.344063997,136.000,inconnue,-58,39,7,0x07,LE 1M
10624,1784155462.371315956,1784155462.371579885,264.000,51:3a:c6:48:bc:0e,-87,37,23,0x00,LE 1M
10625,1784155462.431310892,1784155462.431446791,136.000,inconnue,-58,38,7,0x07,LE 1M
10626,1784155462.460386038,1784155462.460521936,136.000,inconnue,-58,39,7,0x07,LE 1M
10627,1784155462.526690006,1784155462.526962042,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10628,1784155462.576318979,1784155462.576454878,136.000,inconnue,-58,38,7,0x07,LE 1M
10629,1784155462.609184027,1784155462.609319925,136.000,inconnue,-60,39,7,0x07,LE 1M
10630,1784155462.631972075,1784155462.632500172,528.000,62:2a:01:6b:af:fc,-84,37,56,0x00,LE 1M
10631,1784155462.701613903,1784155462.701749802,136.000,inconnue,-61,38,7,0x07,LE 1M
10632,1784155462.713320017,1784155462.713455915,136.000,inconnue,-60,39,7,0x07,LE 1M
10633,1784155462.802774906,1784155462.803046942,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10634,1784155462.850946903,1784155462.851082802,136.000,inconnue,-60,38,7,0x07,LE 1M
10635,1784155462.869668007,1784155462.869803905,136.000,inconnue,-60,39,7,0x07,LE 1M
10636,1784155462.893568993,1784155462.893832922,264.000,51:3a:c6:48:bc:0e,-87,37,23,0x00,LE 1M
10637,1784155462.964529991,1784155462.964665890,136.000,inconnue,-62,38,7,0x07,LE 1M
10638,1784155462.990067959,1784155462.990203857,136.000,inconnue,-60,39,7,0x07,LE 1M
10639,1784155463.107254028,1784155463.107389927,136.000,inconnue,-57,37,7,0x07,LE 1M
10640,1784155463.249823093,1784155463.249958992,136.000,inconnue,-57,38,7,0x07,LE 1M
10641,1784155463.276331902,1784155463.276467800,136.000,inconnue,-61,39,7,0x07,LE 1M
10642,1784155463.320955038,1784155463.321146965,192.000,ef:bb:5a:b7:bd:17,-85,37,14,0x02,LE 1M
10643,1784155463.377275944,1784155463.377547979,272.000,45:de:c9:20:50:35,-81,38,24,0x00,LE 1M
10644,1784155463.405381918,1784155463.405653954,272.000,45:de:c9:20:50:35,-76,39,24,0x00,LE 1M
10645,1784155463.440553904,1784155463.440689802,136.000,inconnue,-58,37,7,0x07,LE 1M
10646,1784155463.534472942,1784155463.534608841,136.000,inconnue,-57,38,7,0x07,LE 1M
10647,1784155463.546339035,1784155463.546474934,136.000,inconnue,-61,39,7,0x07,LE 1M
10648,1784155463.575268030,1784155463.575644016,376.000,d1:58:2a:cd:99:a3,-87,37,37,0x02,LE 1M
10649,1784155463.656269073,1784155463.656404972,136.000,inconnue,-58,38,7,0x07,LE 1M
10650,1784155463.692819118,1784155463.692955017,136.000,inconnue,-62,39,7,0x07,LE 1M
10651,1784155463.725544930,1784155463.725816965,272.000,62:2a:01:6b:af:fc,-83,37,24,0x00,LE 1M
10652,1784155463.919908047,1784155463.920043945,136.000,inconnue,-57,38,7,0x07,LE 1M
10653,1784155463.961301088,1784155463.961436987,136.000,inconnue,-64,39,7,0x07,LE 1M
10654,1784155463.982846975,1784155463.983119011,272.000,62:2a:01:6b:af:fc,-82,37,24,0x00,LE 1M
10655,1784155464.060734034,1784155464.060869932,136.000,inconnue,-59,38,7,0x07,LE 1M
10656,1784155464.097608089,1784155464.097743988,136.000,inconnue,-63,39,7,0x07,LE 1M
10657,1784155464.130450964,1784155464.130714893,264.000,5b:d0:07:6c:cf:a5,-90,37,23,0x00,LE 1M
10658,1784155464.195065975,1784155464.195201874,136.000,inconnue,-64,38,7,0x07,LE 1M
10659,1784155464.196295977,1784155464.196431875,136.000,inconnue,-61,39,7,0x07,LE 1M
10660,1784155464.225635052,1784155464.225907087,272.000,62:2a:01:6b:af:fc,-83,37,24,0x00,LE 1M
10661,1784155464.331815958,1784155464.331951857,136.000,inconnue,-64,38,7,0x07,LE 1M
10662,1784155464.333030939,1784155464.333166838,136.000,inconnue,-60,39,7,0x07,LE 1M
10663,1784155464.458086967,1784155464.458222866,136.000,inconnue,-57,37,7,0x07,LE 1M
10664,1784155464.593683004,1784155464.593818903,136.000,inconnue,-64,38,7,0x07,LE 1M
10665,1784155464.653965950,1784155464.654237986,272.000,5c:6a:e6:84:89:d9,-81,39,24,0x00,LE 1M
10666,1784155464.676024914,1784155464.676200867,176.000,60:64:c6:f5:64:c8,-46,37,12,0x03,LE 1M
10667,1784155464.737984896,1784155464.738120794,136.000,inconnue,-60,38,7,0x07,LE 1M
10668,1784155464.765688896,1784155464.765960932,272.000,45:de:c9:20:50:35,-75,39,24,0x00,LE 1M
10669,1784155464.774537086,1784155464.774809122,272.000,62:2a:01:6b:af:fc,-82,37,24,0x00,LE 1M
10670,1784155464.818911076,1784155464.819175005,264.000,51:3a:c6:48:bc:0e,-87,38,23,0x00,LE 1M
10671,1784155464.843014002,1784155464.843293905,280.000,6b:64:f0:71:f7:17,-96,39,25,0x00,LE 1M
10672,1784155464.867299080,1784155464.867571115,272.000,5c:52:b3:c2:63:e6,-86,37,24,0x00,LE 1M
10673,1784155464.900024891,1784155464.900160789,136.000,inconnue,-61,38,7,0x07,LE 1M
10674,1784155464.926695108,1784155464.926831007,136.000,inconnue,-60,39,7,0x07,LE 1M
10675,1784155465.001924992,1784155465.002060890,136.000,inconnue,-60,37,7,0x07,LE 1M
10676,1784155465.138171911,1784155465.138307810,136.000,inconnue,-62,38,7,0x07,LE 1M
10677,1784155465.160248995,1784155465.160384893,136.000,inconnue,-60,39,7,0x07,LE 1M
10678,1784155465.271342039,1784155465.271533966,192.000,ef:bb:5a:b7:bd:17,-83,37,14,0x02,LE 1M
10679,1784155465.292994022,1784155465.293241978,248.000,36:a7:4e:43:5d:08,-97,38,21,0x02,LE 1M
10680,1784155465.321341991,1784155465.321477890,136.000,inconnue,-60,39,7,0x07,LE 1M
10681,1784155465.363467932,1784155465.363659859,192.000,f8:f5:b2:47:1e:f9,-86,37,14,0x02,LE 1M
10682,1784155465.374581099,1784155465.374725103,144.000,61:26:01:6b:af:fc,-95,38,8,0x00,LE 1M
10683,1784155465.418200016,1784155465.418472052,272.000,5c:52:b3:c2:63:e6,-87,39,24,0x00,LE 1M
10684,1784155465.448050976,1784155465.448186874,136.000,inconnue,-59,37,7,0x07,LE 1M
10685,1784155465.449631929,1784155465.449911833,280.000,7f:b2:49:48:45:e3,-90,38,25,0x00,LE 1M
10686,1784155465.466089964,1784155465.466362000,272.000,5c:6a:e6:84:89:d9,-78,39,24,0x00,LE 1M
10687,1784155465.505106926,1784155465.505370855,264.000,5b:d0:17:6c:c7:a5,-90,37,23,0x00,LE 1M
10688,1784155465.553989887,1784155465.554125786,136.000,inconnue,-61,38,7,0x07,LE 1M
10689,1784155465.586208105,1784155465.586344004,136.000,inconnue,-60,39,7,0x07,LE 1M
10690,1784155465.620284081,1784155465.620660067,376.000,d1:58:0a:cd:99:a3,-84,37,37,0x02,LE 1M
10691,1784155465.690080881,1784155465.690216780,136.000,inconnue,-61,38,7,0x07,LE 1M
10692,1784155465.712261915,1784155465.712397814,136.000,inconnue,-60,39,7,0x07,LE 1M
10693,1784155465.823765039,1784155465.824044943,280.000,61:88:fd:ab:2b:54,-93,37,25,0x00,LE 1M
10694,1784155465.864209890,1784155465.864345789,136.000,inconnue,-60,38,7,0x07,LE 1M
10695,1784155465.897428036,1784155465.897563934,136.000,inconnue,-61,39,7,0x07,LE 1M
10696,1784155465.930903912,1784155465.931175947,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10697,1784155465.973923922,1784155465.974059820,136.000,inconnue,-62,38,7,0x07,LE 1M
10698,1784155465.997991085,1784155465.998126984,136.000,inconnue,-62,39,7,0x07,LE 1M
10699,1784155466.044482946,1784155466.044762850,280.000,7f:b3:c9:48:45:e3,-92,37,25,0x00,LE 1M
10700,1784155466.076692104,1784155466.076964140,272.000,0f:6a:e6:84:89:d9,-89,38,24,0x00,LE 1M
10701,1784155466.115052938,1784155466.115324974,272.000,5c:6a:e6:84:89:d9,-77,39,24,0x00,LE 1M
10702,1784155466.143472910,1784155466.143664837,192.000,de:69:68:83:11:77,-72,37,14,0x02,LE 1M
10703,1784155466.167973042,1784155466.168108940,136.000,inconnue,-62,38,7,0x07,LE 1M
10704,1784155466.180346012,1784155466.180481911,136.000,inconnue,-62,39,7,0x07,LE 1M
10705,1784155466.214263916,1784155466.214535952,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10706,1784155466.250442982,1784155466.250618935,176.000,5c:52:b3:c2:63:e6,-54,38,12,0x03,LE 1M
10707,1784155466.272490978,1784155466.272626877,136.000,inconnue,-62,39,7,0x07,LE 1M
10708,1784155466.305254936,1784155466.305486917,232.000,7d:b2:01:6c:49:e5,-96,37,19,0x00,LE 1M
10709,1784155466.327363968,1784155466.327539921,176.000,5c:4c:5c:6a:08:45,-54,38,12,0x03,LE 1M
10710,1784155466.343683004,1784155466.343955040,272.000,5c:6a:e6:84:89:d9,-77,39,24,0x00,LE 1M
10711,1784155466.390894890,1784155466.391166925,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10712,1784155466.417541027,1784155466.417716980,176.000,45:de:c9:20:50:35,-54,38,12,0x03,LE 1M
10713,1784155466.445336103,1784155466.445608139,272.000,45:de:c9:20:50:35,-76,39,24,0x00,LE 1M
10714,1784155466.456830978,1784155466.457103014,272.000,62:2a:01:6b:af:fc,-83,37,24,0x00,LE 1M
10715,1784155466.479279041,1784155466.479454994,176.000,62:2a:01:6b:af:fc,-54,38,12,0x03,LE 1M
10716,1784155466.506128073,1784155466.506272078,144.000,62:2a:01:6b:af:fc,-94,39,8,0x00,LE 1M
10717,1784155466.538388968,1784155466.538652897,264.000,51:3a:86:48:bc:0e,-86,37,23,0x00,LE 1M
10718,1784155466.570440054,1784155466.570703983,264.000,51:3a:c6:48:bc:0e,-90,38,23,0x00,LE 1M
10719,1784155466.597630978,1784155466.597910881,280.000,cb:66:70:75:f6:1b,-94,39,25,0x00,LE 1M
10720,1784155466.641469955,1784155466.641605854,136.000,inconnue,-58,37,7,0x07,LE 1M
10721,1784155466.690985918,1784155466.691121817,136.000,inconnue,-64,38,7,0x07,LE 1M
10722,1784155466.712342024,1784155466.712477922,136.000,inconnue,-62,39,7,0x07,LE 1M
10723,1784155466.745349884,1784155466.745621920,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10724,1784155466.800757885,1784155466.800877810,120.000,inconnue,-84,38,5,0x0a,LE 1M
10725,1784155466.814706087,1784155466.814841986,136.000,inconnue,-62,39,7,0x07,LE 1M
10726,1784155466.836988926,1784155466.837268829,280.000,0c:08:02:1a:01:02,-92,37,25,0x03,LE 1M
10727,1784155466.902009010,1784155466.902144909,136.000,inconnue,-63,38,7,0x07,LE 1M
10728,1784155466.935467005,1784155466.935602903,136.000,inconnue,-62,39,7,0x07,LE 1M
10729,1784155466.967812061,1784155466.968084097,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10730,1784155467.042398930,1784155467.042678833,280.000,6b:64:f0:75:f7:1b,-84,38,25,0x00,LE 1M
10731,1784155467.069206953,1784155467.069342852,136.000,inconnue,-62,39,7,0x07,LE 1M
10732,1784155467.127109051,1784155467.127300978,192.000,cd:ef:f9:03:2e:09,-75,37,14,0x02,LE 1M
10733,1784155467.188839912,1784155467.188975811,136.000,inconnue,-63,38,7,0x07,LE 1M
10734,1784155467.227590084,1784155467.227869987,280.000,61:88:fd:ab:2b:54,-89,39,25,0x00,LE 1M
10735,1784155467.254059076,1784155467.254331112,272.000,45:de:c9:20:50:35,-75,37,24,0x00,LE 1M
10736,1784155467.314542055,1784155467.314677954,136.000,inconnue,-63,38,7,0x07,LE 1M
10737,1784155467.348695040,1784155467.348830938,136.000,inconnue,-62,39,7,0x07,LE 1M
10738,1784155467.355519056,1784155467.355798960,280.000,7f:b2:49:48:45:e3,-93,37,25,0x00,LE 1M
10739,1784155467.459582090,1784155467.459717989,136.000,inconnue,-64,38,7,0x07,LE 1M
10740,1784155467.486552954,1784155467.486688852,136.000,inconnue,-62,39,7,0x07,LE 1M
