temps_s,rssi_dbm
39.24071550369263,-30
39.35300087928772,-30
39.46570587158203,-30
39.580097675323486,-30
39.69237685203552,-30
39.80537438392639,-30
39.917728900909424,-30
40.03015851974487,-30
40.14245843887329,-30
40.25513958930969,-30
40.36742925643921,-30
40.47985363006592,-30
40.59208059310913,-30
40.704402923583984,-31
40.81748557090759,-31
40.929813861846924,-31
41.04218316078186,-31
41.154940128326416,-31
41.26825189590454,-31
41.380603075027466,-31
41.492979764938354,-31
41.6052405834198,-31
41.71759390830994,-31
41.82992649078369,-31
41.94260859489441,-31
42.05488300323486,-31
42.16842031478882,-31
42.280946493148804,-30
42.39313006401062,-30
42.5056209564209,-30
42.618072509765625,-30
42.730512380599976,-30
42.84291481971741,-30
42.955392837524414,-30
43.06793975830078,-30
43.180469274520874,-30
43.29306435585022,-29
43.40648436546326,-29
43.51558065414429,-30
43.62786626815796,-31
43.74007534980774,-31
43.85217213630676,-31
43.964218616485596,-31
44.07915210723877,-31
44.18913269042969,-31
44.29891014099121,-31
44.40846562385559,-31
44.5181188583374,-30
44.62676024436951,-29
44.736350297927856,-29
44.8458890914917,-29
44.954869985580444,-29
45.064462661743164,-29
45.17402958869934,-29
45.28287672996521,-29
45.39242768287659,-29
45.50206732749939,-29
45.61184000968933,-29
45.72151565551758,-29
45.831236839294434,-29
45.941837549209595,-29
46.05160593986511,-29
46.16128206253052,-29
46.27118229866028,-29
46.380967140197754,-29
46.49070358276367,-29
46.60040521621704,-29
46.71012616157532,-29
46.81983208656311,-29
46.9294810295105,-29
47.03917098045349,-29
47.14888834953308,-29
47.25858998298645,-29
47.36824893951416,-29
47.47802782058716,-29
47.58776378631592,-30
47.697498083114624,-30
47.807408571243286,-30
47.917137145996094,-30
48.02688956260681,-30
48.13655424118042,-30
48.246267795562744,-30
48.355969190597534,-30
48.46564435958862,-30
48.576268434524536,-30
48.685813188552856,-30
48.795376777648926,-30
48.904945611953735,-30
49.01456952095032,-30
49.12637734413147,-30
49.23898983001709,-30
49.35119819641113,-29
49.46347188949585,-29
49.57697939872742,-29
49.68915295600891,-29
49.80139136314392,-28
49.91355848312378,-28
50.025898694992065,-28
50.13810920715332,-28
50.25111770629883,-28
50.36340832710266,-28
50.47581696510315,-28
50.587793588638306,-28
50.70027947425842,-29
50.812893867492676,-29
50.92517447471619,-29
51.037577867507935,-29
51.149911880493164,-29
51.262129068374634,-29
51.3744101524353,-29
51.48440337181091,-30
51.59688973426819,-30
51.70950794219971,-30
51.82189583778381,-30
51.934154748916626,-30
52.04718589782715,-30
52.15965700149536,-30
52.27194428443909,-30
52.384363412857056,-30
52.49980092048645,-30
52.611987352371216,-30
52.72506403923035,-31
52.837401151657104,-31
52.950045585632324,-31
53.06253385543823,-31
53.17474865913391,-31
53.28740358352661,-31
53.399810791015625,-31
