numero_trame,temps_debut_s,temps_fin_s,duree_us,mac,rssi_dbm,canal,longueur_payload_octets,type_pdu,phy
11038,1783973111.228135109,1783973111.228407145,272.000,41:d2:b1:73:60:03,-91,37,24,0x00,LE 1M
11039,1783973111.293654919,1783973111.294014931,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11040,1783973111.321547031,1783973111.321907043,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11041,1783973111.355086088,1783973111.355358124,272.000,56:aa:ac:60:20:3d,-88,37,24,0x00,LE 1M
11042,1783973111.456367970,1783973111.456727982,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11043,1783973111.486294985,1783973111.486654997,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11044,1783973111.518563032,1783973111.518842936,280.000,63:f0:a4:5a:3b:5b,-91,37,25,0x00,LE 1M
11045,1783973111.573199987,1783973111.573559999,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11046,1783973111.608953953,1783973111.609313965,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11047,1783973111.630271912,1783973111.630543947,272.000,56:aa:ac:66:20:3d,-91,37,24,0x00,LE 1M
11048,1783973111.725056887,1783973111.725416899,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11049,1783973111.744827032,1783973111.745187044,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11050,1783973111.778187037,1783973111.778515100,328.000,60:34:91:ff:8f:fd,-91,37,31,0x00,LE 1M
11051,1783973111.840758085,1783973111.841118097,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11052,1783973111.858665943,1783973111.859025955,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11053,1783973111.965929031,1783973111.966257095,328.000,60:34:91:ff:8d:fd,-91,37,31,0x00,LE 1M
11054,1783973112.000849962,1783973112.001209974,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11055,1783973112.013973951,1783973112.014333963,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11056,1783973112.032686949,1783973112.032966852,280.000,63:f0:a4:5a:38:5b,-92,37,25,0x00,LE 1M
11057,1783973112.131922960,1783973112.132282972,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11058,1783973112.163888931,1783973112.164248943,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11059,1783973112.176774025,1783973112.177150011,376.000,13:5f:b6:17:87:ce,-90,37,37,0x02,LE 1M
11060,1783973112.269171000,1783973112.269531012,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11061,1783973112.271461964,1783973112.271821976,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11062,1783973112.316097021,1783973112.316369057,272.000,41:d2:b1:73:60:03,-87,37,24,0x00,LE 1M
11063,1783973112.391030073,1783973112.391390085,360.000,58:15:99:29:39:bf,-58,38,35,0x00,LE 1M
11064,1783973112.408690929,1783973112.409050941,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11065,1783973112.427516937,1783973112.427788973,272.000,56:aa:ac:66:20:3d,-92,37,24,0x00,LE 1M
11066,1783973112.523422003,1783973112.523782015,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11067,1783973112.545259953,1783973112.545619965,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11068,1783973112.583456039,1783973112.583832026,376.000,13:5f:b6:17:87:ce,-91,37,37,0x02,LE 1M
11069,1783973112.679341078,1783973112.679701090,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11070,1783973112.681180954,1783973112.681540966,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11071,1783973112.740195990,1783973112.740387917,192.000,d4:aa:f7:ab:6c:d7,-90,37,14,0x02,LE 1M
11072,1783973112.819494009,1783973112.819854021,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11073,1783973112.854401112,1783973112.854761124,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11074,1783973112.906254053,1783973112.906630039,376.000,13:5f:b6:17:87:ce,-91,37,37,0x02,LE 1M
11075,1783973112.952435017,1783973112.952795029,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11076,1783973112.970421076,1783973112.970781088,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11077,1783973112.992737055,1783973112.992928982,192.000,d7:6c:6c:d6:b9:47,-80,37,14,0x02,LE 1M
11078,1783973113.073899984,1783973113.074259996,360.000,58:15:99:29:39:bf,-58,38,35,0x00,LE 1M
11079,1783973113.097359896,1783973113.097719908,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11080,1783973113.125161886,1783973113.125297785,136.000,inconnue,-89,37,7,0x07,LE 1M
11081,1783973113.201320887,1783973113.201680899,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11082,1783973113.229861975,1783973113.230221987,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11083,1783973113.272814035,1783973113.272949934,136.000,inconnue,-93,37,7,0x0f,LE 1M
11084,1783973113.353477955,1783973113.353837967,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11085,1783973113.372529984,1783973113.372889996,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11086,1783973113.405544996,1783973113.405736923,192.000,c3:67:de:84:80:81,-86,37,14,0x02,LE 1M
11087,1783973113.491637945,1783973113.491997957,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11088,1783973113.493453026,1783973113.493813038,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11089,1783973113.512130976,1783973113.512459040,328.000,60:34:91:ff:8d:fd,-93,37,31,0x00,LE 1M
11090,1783973113.620250940,1783973113.620610952,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11091,1783973113.647629976,1783973113.647989988,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11092,1783973113.675235033,1783973113.675514936,280.000,60:17:27:94:50:d3,-79,37,25,0x00,LE 1M
11093,1783973113.756994009,1783973113.757354021,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11094,1783973113.778595924,1783973113.778955936,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11095,1783973113.802592039,1783973113.802871943,280.000,7b:f0:a4:5a:58:5b,-92,37,25,0x00,LE 1M
11096,1783973113.899678946,1783973113.900038958,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11097,1783973113.900880098,1783973113.901240110,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11098,1783973113.930972099,1783973113.931252003,280.000,60:17:27:94:50:d3,-80,37,25,0x00,LE 1M
11099,1783973114.032923937,1783973114.033283949,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11100,1783973114.050497055,1783973114.050857067,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11101,1783973114.084970951,1783973114.085242987,272.000,56:ab:ac:66:20:3d,-87,37,24,0x00,LE 1M
11102,1783973114.140002012,1783973114.140362024,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11103,1783973114.141011953,1783973114.141371965,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11104,1783973114.160900116,1783973114.161180019,280.000,60:17:27:94:50:d3,-80,37,25,0x00,LE 1M
11105,1783973114.286015987,1783973114.286375999,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11106,1783973114.313383102,1783973114.313743114,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11107,1783973114.330575943,1783973114.330855846,280.000,63:f0:a4:5a:38:5b,-94,37,25,0x00,LE 1M
11108,1783973114.441076994,1783973114.441437006,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11109,1783973114.461021900,1783973114.461381912,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11110,1783973114.499226093,1783973114.499505997,280.000,60:17:27:94:50:d3,-80,37,25,0x00,LE 1M
11111,1783973114.552172899,1783973114.552532911,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11112,1783973114.560370922,1783973114.560730934,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11113,1783973114.695646048,1783973114.696006060,360.000,58:15:99:29:39:bf,-62,37,35,0x00,LE 1M
11114,1783973114.719027996,1783973114.719388008,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11115,1783973114.747483969,1783973114.747843981,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11116,1783973114.786820889,1783973114.787100792,280.000,60:17:27:94:50:d3,-80,37,25,0x00,LE 1M
11117,1783973114.847923994,1783973114.848284006,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11118,1783973114.880321980,1783973114.880681992,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11119,1783973114.909542084,1783973114.909814119,272.000,56:aa:ac:66:20:3d,-89,37,24,0x00,LE 1M
11120,1783973114.976325035,1783973114.976685047,360.000,58:15:99:29:39:bf,-58,38,35,0x00,LE 1M
11121,1783973114.978266954,1783973114.978626966,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11122,1783973114.997725010,1783973114.998004913,280.000,60:17:27:94:50:d3,-80,37,25,0x00,LE 1M
11123,1783973115.121155024,1783973115.121515036,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11124,1783973115.133779049,1783973115.134139061,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11125,1783973115.177339077,1783973115.177611113,272.000,56:aa:ac:66:20:3d,-88,37,24,0x00,LE 1M
11126,1783973115.243954897,1783973115.244314909,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11127,1783973115.262120008,1783973115.262480021,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11128,1783973115.299484015,1783973115.299763918,280.000,60:17:27:94:50:d3,-80,37,25,0x00,LE 1M
11129,1783973115.400386095,1783973115.400746107,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11130,1783973115.424536943,1783973115.424896955,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11131,1783973115.448308945,1783973115.448580980,272.000,56:aa:ac:66:20:3d,-87,37,24,0x00,LE 1M
11132,1783973115.531443119,1783973115.531803131,360.000,58:15:99:29:39:bf,-58,38,35,0x00,LE 1M
11133,1783973115.558645010,1783973115.559005022,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11134,1783973115.591027021,1783973115.591306925,280.000,60:17:27:94:50:d3,-81,37,25,0x00,LE 1M
11135,1783973115.652156115,1783973115.652516127,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11136,1783973115.653278112,1783973115.653638124,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11137,1783973115.654351950,1783973115.654648066,296.000,4d:11:eb:b4:18:ce,-87,37,27,0x04,LE 1M
11138,1783973115.792160034,1783973115.792520046,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11139,1783973115.833544016,1783973115.833904028,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11140,1783973115.862673044,1783973115.863049030,376.000,ce:42:17:e5:c9:cb,-89,37,37,0x00,LE 1M
11141,1783973115.899593115,1783973115.899953127,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11142,1783973115.921494007,1783973115.921854019,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11143,1783973115.951538086,1783973115.951817989,280.000,4d:11:eb:b4:18:ce,-85,37,25,0x00,LE 1M
11144,1783973116.071610928,1783973116.071970940,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11145,1783973116.072623014,1783973116.072983027,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11146,1783973116.180274963,1783973116.180546999,272.000,41:d2:b1:73:40:01,-93,37,24,0x00,LE 1M
11147,1783973116.207432985,1783973116.207705021,272.000,41:d2:b1:73:60:03,-95,38,24,0x00,LE 1M
11148,1783973116.242448092,1783973116.242808104,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11149,1783973116.270077944,1783973116.270357847,280.000,4d:11:eb:b4:18:ce,-85,37,25,0x00,LE 1M
11150,1783973116.322110891,1783973116.322470903,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11151,1783973116.355271101,1783973116.355631113,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11152,1783973116.485836983,1783973116.486196995,360.000,58:15:99:29:39:bf,-62,37,35,0x00,LE 1M
11153,1783973116.507520914,1783973116.507880926,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11154,1783973116.546425104,1783973116.546785116,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11155,1783973116.584847927,1783973116.585127831,280.000,4b:f0:a4:5a:38:5b,-95,37,25,0x00,LE 1M
11156,1783973116.623291969,1783973116.623651981,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11157,1783973116.635401964,1783973116.635761976,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11158,1783973116.663944960,1783973116.664224863,280.000,60:17:27:94:50:d3,-81,37,25,0x00,LE 1M
11159,1783973116.729161978,1783973116.729521990,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11160,1783973116.771033049,1783973116.771393061,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11161,1783973116.792804956,1783973116.792996883,192.000,d4:aa:f7:ab:6c:d7,-87,37,14,0x02,LE 1M
11162,1783973116.881853104,1783973116.882213116,360.000,58:15:99:29:39:bf,-58,38,35,0x00,LE 1M
11163,1783973116.904870987,1783973116.905230999,360.000,58:15:99:29:39:bf,-55,39,35,0x00,LE 1M
11164,1783973116.917712927,1783973116.917992830,280.000,60:17:27:94:50:d3,-81,37,25,0x00,LE 1M
11165,1783973116.965246916,1783973116.965526819,280.000,60:17:27:94:50:d3,-90,38,25,0x00,LE 1M
11166,1783973117.014914036,1783973117.015177965,264.000,55:ed:d5:86:38:dc,-94,39,23,0x02,LE 1M
11167,1783973117.044213057,1783973117.044404984,192.000,d7:6c:6c:d6:b9:47,-80,37,14,0x02,LE 1M
11168,1783973117.067193031,1783973117.067553043,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11169,1783973117.094172001,1783973117.094532013,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11170,1783973117.118134022,1783973117.118413925,280.000,4d:11:eb:b4:18:ce,-91,37,25,0x00,LE 1M
11171,1783973117.171926975,1783973117.172286987,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11172,1783973117.207820892,1783973117.208180904,360.000,58:15:99:29:39:bf,-55,39,35,0x00,LE 1M
11173,1783973117.235965014,1783973117.236341000,376.000,63:f0:a4:5a:38:5b,-93,37,37,0x00,LE 1M
11174,1783973117.289020061,1783973117.289380074,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11175,1783973117.291879892,1783973117.292239904,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11176,1783973117.394119978,1783973117.394392014,272.000,56:aa:ac:66:20:3d,-85,37,24,0x00,LE 1M
11177,1783973117.422283888,1783973117.422643900,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11178,1783973117.432784081,1783973117.433144093,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11179,1783973117.558000088,1783973117.558360100,360.000,58:15:99:29:39:bf,-62,37,35,0x00,LE 1M
11180,1783973117.585506916,1783973117.585866928,360.000,58:15:99:29:39:bf,-58,38,35,0x00,LE 1M
11181,1783973117.608830929,1783973117.609190941,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11182,1783973117.641360044,1783973117.641639948,280.000,4d:11:eb:b4:18:ce,-89,37,25,0x00,LE 1M
11183,1783973117.663304090,1783973117.663496017,192.000,df:91:13:3a:2b:87,-90,38,14,0x02,LE 1M
11184,1783973117.697971106,1783973117.698347092,376.000,13:5f:b6:17:87:ce,-87,39,37,0x02,LE 1M
11185,1783973117.760180950,1783973117.760460854,280.000,60:17:27:94:50:d3,-82,37,25,0x00,LE 1M
11186,1783973117.829081059,1783973117.829353094,272.000,41:d2:b1:73:60:03,-87,38,24,0x00,LE 1M
11187,1783973117.836850882,1783973117.837122917,272.000,41:22:b1:73:60:03,-93,39,24,0x00,LE 1M
11188,1783973117.879228115,1783973117.879508018,280.000,4d:11:eb:b4:18:ce,-84,37,25,0x00,LE 1M
11189,1783973117.980078936,1783973117.980438948,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11190,1783973118.005496025,1783973118.005856037,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11191,1783973118.015001059,1783973118.015377045,376.000,63:f0:a4:5a:38:5b,-94,37,37,0x00,LE 1M
11192,1783973118.243330002,1783973118.243690014,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11193,1783973118.275262117,1783973118.275622129,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11194,1783973118.311726093,1783973118.312005997,280.000,60:17:27:94:50:d3,-81,37,25,0x00,LE 1M
11195,1783973118.389811993,1783973118.390172005,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11196,1783973118.402596951,1783973118.402956963,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11197,1783973118.562473059,1783973118.562849045,376.000,63:f0:a4:5a:38:5b,-93,37,37,0x00,LE 1M
11198,1783973118.656733036,1783973118.657093048,360.000,58:15:99:29:39:bf,-57,38,35,0x00,LE 1M
11199,1783973118.684421062,1783973118.684781075,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11200,1783973118.715065002,1783973118.715344906,280.000,inconnue,-91,37,25,0x08,LE 1M
11201,1783973118.799108982,1783973118.799468994,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11202,1783973118.836962938,1783973118.837322950,360.000,58:15:99:29:39:bf,-55,39,35,0x00,LE 1M
11203,1783973118.878918886,1783973118.879198790,280.000,60:17:27:94:50:d3,-85,37,25,0x00,LE 1M
11204,1783973118.930634022,1783973118.930994034,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11205,1783973118.965389013,1783973118.965749025,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11206,1783973118.997880936,1783973118.998144865,264.000,55:ed:d5:86:38:dc,-84,37,23,0x02,LE 1M
11207,1783973119.080771923,1783973119.081131935,360.000,58:15:99:29:39:bf,-58,38,35,0x00,LE 1M
11208,1783973119.113713026,1783973119.114073038,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11209,1783973119.141846895,1783973119.142222881,376.000,e3:6c:80:bd:97:00,-90,37,37,0x02,LE 1M
11210,1783973119.188110113,1783973119.188382149,272.000,54:64:d8:a4:9e:35,-93,38,24,0x00,LE 1M
11211,1783973119.214915991,1783973119.215123892,208.000,5d:e4:d8:a4:9f:35,-91,39,16,0x00,LE 1M
11212,1783973119.232726097,1783973119.233086109,360.000,58:15:99:29:39:bf,-60,37,35,0x00,LE 1M
11213,1783973119.239195108,1783973119.239555120,360.000,58:15:99:29:39:bf,-55,38,35,0x00,LE 1M
11214,1783973119.271622896,1783973119.271982908,360.000,58:15:99:29:39:bf,-53,39,35,0x00,LE 1M
11215,1783973119.298532963,1783973119.298812866,280.000,4d:11:eb:b4:18:de,-89,37,25,0x00,LE 1M
11216,1783973119.394959927,1783973119.395335913,376.000,63:f0:a4:5a:38:5b,-87,38,37,0x00,LE 1M
11217,1783973119.417218924,1783973119.417410851,192.000,c3:67:de:84:80:81,-93,39,14,0x02,LE 1M
11218,1783973119.456478119,1783973119.456758022,280.000,60:17:27:94:50:d3,-84,37,25,0x00,LE 1M
11219,1783973119.479521036,1783973119.479800940,280.000,60:17:26:d4:54:e3,-84,38,25,0x00,LE 1M
11220,1783973119.506494045,1783973119.506766081,272.000,5c:64:d8:a4:9e:35,-91,39,24,0x00,LE 1M
11221,1783973119.535938025,1783973119.536314011,376.000,63:f0:e4:5a:38:5b,-93,37,37,0x00,LE 1M
11222,1783973119.614541054,1783973119.614901066,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11223,1783973119.628968000,1783973119.629328012,360.000,58:15:99:29:39:bf,-53,39,35,0x00,LE 1M
11224,1783973119.694633007,1783973119.694912910,280.000,60:17:27:94:50:d3,-82,37,25,0x00,LE 1M
11225,1783973119.757314920,1783973119.757674932,360.000,58:15:99:29:39:bf,-58,38,35,0x00,LE 1M
11226,1783973119.790299892,1783973119.790659904,360.000,58:15:99:29:39:bf,-55,39,35,0x00,LE 1M
11227,1783973119.818696022,1783973119.819072008,376.000,13:5f:b6:17:87:ce,-93,37,37,0x02,LE 1M
11228,1783973119.897001982,1783973119.897361994,360.000,58:15:99:29:39:bf,-56,38,35,0x00,LE 1M
11229,1783973119.910460949,1783973119.910820961,360.000,58:15:99:29:39:bf,-53,39,35,0x00,LE 1M
11230,1783973119.938607931,1783973119.938887835,280.000,63:f0:a4:5a:38:5b,-94,37,25,0x00,LE 1M
11231,1783973119.956099033,1783973119.956378937,280.000,ef:f1:a4:5a:38:5b,-89,38,25,0x00,LE 1M
11232,1783973119.978065014,1783973119.978441000,376.000,13:5f:b6:17:87:ce,-95,39,37,0x02,LE 1M
11233,1783973120.018687010,1783973120.019047022,360.000,58:15:99:29:39:bf,-65,37,35,0x00,LE 1M
11234,1783973120.019886017,1783973120.020246029,360.000,58:15:99:29:39:bf,-58,38,35,0x00,LE 1M
11235,1783973120.061199903,1783973120.061559916,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11236,1783973120.099860907,1783973120.099996805,136.000,inconnue,-94,37,7,0x07,LE 1M
11237,1783973120.165064096,1783973120.165424109,360.000,58:15:99:29:39:bf,-55,38,35,0x00,LE 1M
11238,1783973120.194972038,1783973120.195332050,360.000,58:15:99:29:39:bf,-55,39,35,0x00,LE 1M
11239,1783973120.224436998,1783973120.224716902,280.000,63:f0:a4:4a:38:59,-89,37,25,0x00,LE 1M
11240,1783973120.295851946,1783973120.296211958,360.000,58:15:99:29:39:bf,-58,38,35,0x00,LE 1M
11241,1783973120.330034971,1783973120.330394983,360.000,58:15:99:29:39:bf,-53,39,35,0x00,LE 1M
11242,1783973120.436265945,1783973120.436625957,360.000,58:15:99:29:39:bf,-60,37,35,0x00,LE 1M
11243,1783973120.458621025,1783973120.458981037,360.000,58:15:99:29:39:bf,-55,38,35,0x00,LE 1M
11244,1783973120.491354942,1783973120.491714954,360.000,58:15:99:29:39:bf,-55,39,35,0x00,LE 1M
11245,1783973120.519845009,1783973120.520124912,280.000,63:f0:a4:5a:38:5b,-93,37,25,0x00,LE 1M
11246,1783973120.560136080,1783973120.560415983,280.000,7e:7c:be:1c:b7:65,-98,38,25,0x00,LE 1M
11247,1783973120.626604080,1783973120.626932144,328.000,60:34:91:ff:8d:fd,-94,39,31,0x00,LE 1M
11248,1783973120.659265995,1783973120.659545898,280.000,4d:11:eb:b4:18:ce,-90,37,25,0x00,LE 1M
11249,1783973120.710776091,1783973120.711136103,360.000,58:15:99:29:39:bf,-66,38,35,0x00,LE 1M
11250,1783973120.734247923,1783973120.734607935,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11251,1783973120.771406889,1783973120.771598816,192.000,d0:aa:f7:2b:6c:d7,-89,37,14,0x02,LE 1M
11252,1783973120.824388981,1783973120.824748993,360.000,58:15:99:29:39:bf,-53,38,35,0x00,LE 1M
11253,1783973120.856931925,1783973120.857291937,360.000,58:15:99:29:39:bf,-53,39,35,0x00,LE 1M
11254,1783973120.897440910,1783973120.897712946,272.000,41:d2:b1:73:60:03,-82,37,24,0x00,LE 1M
11255,1783973121.244739056,1783973121.245099068,360.000,58:15:99:29:39:bf,-54,38,35,0x00,LE 1M
11256,1783973121.277811050,1783973121.278171062,360.000,58:15:99:29:39:bf,-53,39,35,0x00,LE 1M
11257,1783973121.314146996,1783973121.314282894,136.000,inconnue,-90,37,7,0x07,LE 1M
11258,1783973121.381764889,1783973121.382124901,360.000,58:15:99:29:39:bf,-55,38,35,0x00,LE 1M
11259,1783973121.403497934,1783973121.403857946,360.000,58:15:99:29:39:bf,-55,39,35,0x00,LE 1M
11260,1783973121.406200886,1783973121.406392813,192.000,c3:67:de:84:80:81,-87,37,14,0x02,LE 1M
11261,1783973121.521239042,1783973121.521599054,360.000,58:15:99:29:39:bf,-53,38,35,0x00,LE 1M
11262,1783973121.538676023,1783973121.539036036,360.000,58:15:99:29:39:bf,-58,39,35,0x00,LE 1M
11263,1783973121.577677011,1783973121.577956915,280.000,63:f0:a4:5a:39:db,-91,37,25,0x00,LE 1M
11264,1783973121.611103058,1783973121.611238956,136.000,inconnue,-94,38,7,0x07,LE 1M
11265,1783973121.664143085,1783973121.664503098,360.000,58:15:99:29:39:bf,-53,39,35,0x00,LE 1M
11266,1783973121.685545921,1783973121.685737848,192.000,9b:81:53:0b:aa:07,-94,37,14,0x02,LE 1M
11267,1783973121.782634974,1783973121.782994986,360.000,58:15:99:29:39:bf,-59,38,35,0x00,LE 1M
11268,1783973121.784385920,1783973121.784745932,360.000,58:15:99:29:39:bf,-55,39,35,0x00,LE 1M
11269,1783973121.915993929,1783973121.916353941,360.000,58:15:99:29:39:bf,-62,37,35,0x00,LE 1M
11270,1783973121.919684887,1783973121.920044899,360.000,58:15:99:29:39:bf,-55,38,35,0x00,LE 1M
11271,1783973121.948223114,1783973121.948583126,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11272,1783973122.069274902,1783973122.069634914,360.000,58:15:99:29:39:bf,-63,37,35,0x00,LE 1M
11273,1783973122.098053932,1783973122.098413944,360.000,58:15:99:29:39:bf,-55,38,35,0x00,LE 1M
11274,1783973122.113787889,1783973122.114147902,360.000,58:15:99:29:39:bf,-54,39,35,0x00,LE 1M
11275,1783973122.159471035,1783973122.159750938,280.000,60:17:27:94:50:d3,-86,37,25,0x00,LE 1M
11276,1783973122.209610939,1783973122.209970951,360.000,58:15:99:29:39:bf,-55,38,35,0x00,LE 1M
11277,1783973122.248689890,1783973122.249049902,360.000,58:15:99:29:39:bf,-55,39,35,0x00,LE 1M
11278,1783973122.335153103,1783973122.335513115,360.000,58:15:99:29:39:bf,-62,37,35,0x00,LE 1M
11279,1783973122.361639977,1783973122.361999989,360.000,58:15:99:29:39:bf,-55,38,35,0x00,LE 1M
11280,1783973122.386454105,1783973122.386814117,360.000,58:15:99:29:39:bf,-55,39,35,0x00,LE 1M
11281,1783973122.436803102,1783973122.437083006,280.000,60:17:27:94:50:d3,-84,37,25,0x00,LE 1M
11282,1783973122.455878973,1783973122.456158876,280.000,60:17:27:94:50:d3,-89,38,25,0x00,LE 1M
11283,1783973122.483881950,1783973122.484257936,376.000,03:5f:b6:17:87:ce,-92,39,37,0x02,LE 1M
11284,1783973122.492397070,1783973122.492757082,360.000,58:15:99:29:39:bf,-62,37,35,0x00,LE 1M
11285,1783973122.510134935,1783973122.510494947,360.000,58:15:99:29:39:bf,-55,38,35,0x00,LE 1M
11286,1783973122.536222935,1783973122.536582947,360.000,58:15:99:29:39:bf,-55,39,35,0x00,LE 1M
11287,1783973122.559959888,1783973122.560231924,272.000,41:d2:b1:73:60:03,-87,37,24,0x00,LE 1M
11288,1783973122.621006012,1783973122.621366024,360.000,58:15:99:29:39:bf,-55,38,35,0x00,LE 1M
