numero_trame,temps_debut_s,temps_fin_s,duree_us,mac,rssi_dbm,canal,longueur_payload_octets,type_pdu,phy
9353,1784085499.380882025,1784085499.381258011,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9354,1784085499.407610893,1784085499.407890797,280.000,6d:fa:e6:8a:d6:38,-79,39,25,0x00,LE 1M
9355,1784085499.434906960,1784085499.435282946,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9356,1784085499.466876030,1784085499.467252016,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9357,1784085499.488123894,1784085499.488259792,136.000,inconnue,-63,39,7,0x07,LE 1M
9358,1784085499.530703068,1784085499.531079054,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9359,1784085499.531932116,1784085499.532308102,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9360,1784085499.548512936,1784085499.548888922,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9361,1784085499.575275898,1784085499.575547934,272.000,41:5c:5e:03:51:8b,-78,37,24,0x00,LE 1M
9362,1784085499.601906061,1784085499.602178097,272.000,41:5c:5e:03:51:8b,-72,38,24,0x00,LE 1M
9363,1784085499.644242048,1784085499.644586086,344.000,eb:87:0f:26:d4:23,-82,39,33,0x00,LE 1M
9364,1784085499.670916080,1784085499.671051979,136.000,inconnue,-46,37,7,0x07,LE 1M
9365,1784085499.708060980,1784085499.708436966,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9366,1784085499.740576982,1784085499.740880966,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
9367,1784085499.762228966,1784085499.762508869,280.000,6d:fa:e6:8a:d6:38,-75,37,25,0x00,LE 1M
9368,1784085499.804785013,1784085499.805160999,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9369,1784085499.826484919,1784085499.826860905,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9370,1784085499.859097958,1784085499.859233856,136.000,inconnue,-46,37,7,0x07,LE 1M
9371,1784085499.901454926,1784085499.901830912,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9372,1784085499.944077015,1784085499.944356918,280.000,41:ab:00:75:3b:aa,-91,39,25,0x00,LE 1M
9373,1784085499.981009960,1784085499.981313944,304.000,5d:9d:6f:a8:90:a8,-44,37,28,0x00,LE 1M
9374,1784085500.017816067,1784085500.018120050,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9375,1784085500.039437056,1784085500.039813042,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9376,1784085500.061172962,1784085500.061548948,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9377,1784085500.093055010,1784085500.093430996,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9378,1784085500.114989996,1784085500.115125895,136.000,inconnue,-63,39,7,0x07,LE 1M
9379,1784085500.147151947,1784085500.147527933,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9380,1784085500.163520098,1784085500.163712025,192.000,d9:23:53:89:b6:45,-72,38,14,0x02,LE 1M
9381,1784085500.199304104,1784085500.199584007,280.000,6d:fa:e6:8a:d6:38,-78,39,25,0x00,LE 1M
9382,1784085500.226401091,1784085500.226777077,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9383,1784085500.268584013,1784085500.268887997,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9384,1784085500.291254044,1784085500.291558027,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
9385,1784085500.325155020,1784085500.325531006,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9386,1784085500.342966080,1784085500.343342066,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9387,1784085500.344804049,1784085500.344939947,136.000,inconnue,-64,39,7,0x07,LE 1M
9388,1784085500.368484020,1784085500.368860006,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9389,1784085500.395771027,1784085500.396147013,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9390,1784085500.422487974,1784085500.422863960,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9391,1784085500.443990946,1784085500.444270849,280.000,5b:02:fa:84:93:7f,-83,37,25,0x00,LE 1M
9392,1784085500.470741034,1784085500.471013069,272.000,41:5c:5e:03:51:8b,-73,38,24,0x00,LE 1M
9393,1784085500.499511003,1784085500.499814987,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
9394,1784085500.527820110,1784085500.528124094,304.000,5d:9d:6f:a8:90:a8,-44,37,28,0x00,LE 1M
9395,1784085500.551156998,1784085500.551532984,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9396,1784085500.578346968,1784085500.578482866,136.000,inconnue,-64,39,7,0x07,LE 1M
9397,1784085500.615364075,1784085500.615643978,280.000,6d:fa:e6:8a:d6:38,-75,37,25,0x00,LE 1M
9398,1784085500.642257929,1784085500.642633915,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9399,1784085500.669699907,1784085500.670075893,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9400,1784085500.691639900,1784085500.692015886,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9401,1784085500.718626976,1784085500.718762875,136.000,inconnue,-48,38,7,0x07,LE 1M
9402,1784085500.745460033,1784085500.745595932,136.000,inconnue,-64,39,7,0x07,LE 1M
9403,1784085500.777379990,1784085500.777643919,264.000,72:f8:93:52:f1:15,-82,37,23,0x02,LE 1M
9404,1784085500.804177046,1784085500.804481030,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9405,1784085500.856642008,1784085500.857017994,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9406,1784085500.889107943,1784085500.889387846,280.000,5b:02:fa:84:93:7f,-81,37,25,0x00,LE 1M
9407,1784085500.923090935,1784085500.923466921,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9408,1784085500.962373972,1784085500.962509871,136.000,inconnue,-64,39,7,0x07,LE 1M
9409,1784085500.990350962,1784085500.990726948,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9410,1784085501.017143011,1784085501.017518997,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9411,1784085501.038925886,1784085501.039301872,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9412,1784085501.065869093,1784085501.066173077,304.000,5d:9d:6f:a8:90:a8,-44,37,28,0x00,LE 1M
9413,1784085501.088099003,1784085501.088474989,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9414,1784085501.115102053,1784085501.115237951,136.000,inconnue,-64,39,7,0x07,LE 1M
9415,1784085501.153779984,1784085501.154155970,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9416,1784085501.176620007,1784085501.176995993,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9417,1784085501.195482016,1784085501.195785999,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
9418,1784085501.222462893,1784085501.222742796,280.000,5b:02:fa:84:93:7f,-82,37,25,0x00,LE 1M
9419,1784085501.244143009,1784085501.244518995,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9420,1784085501.265877008,1784085501.266252995,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9421,1784085501.287425995,1784085501.287801981,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9422,1784085501.308809042,1784085501.308944941,136.000,inconnue,-48,38,7,0x07,LE 1M
9423,1784085501.340600967,1784085501.340736866,136.000,inconnue,-64,39,7,0x07,LE 1M
9424,1784085501.386738062,1784085501.387114048,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9425,1784085501.414756060,1784085501.415132046,376.000,e8:26:92:5d:73:47,-75,38,37,0x02,LE 1M
9426,1784085501.442267895,1784085501.442547798,280.000,6d:fa:e6:8a:d6:38,-80,39,25,0x00,LE 1M
9427,1784085501.476180077,1784085501.476556063,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9428,1784085501.493721008,1784085501.494096994,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9429,1784085501.539133072,1784085501.539437056,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
9430,1784085501.565473080,1784085501.565608978,136.000,inconnue,-46,37,7,0x07,LE 1M
9431,1784085501.592201948,1784085501.592577934,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9432,1784085501.614877939,1784085501.615253925,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9433,1784085501.617904902,1784085501.618280888,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9434,1784085501.651465893,1784085501.651737928,272.000,41:5c:5e:03:51:8b,-75,38,24,0x00,LE 1M
9435,1784085501.684818983,1784085501.685122967,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
9436,1784085501.717706919,1784085501.718082905,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9437,1784085501.744525909,1784085501.744901896,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9438,1784085501.781274080,1784085501.781409979,136.000,inconnue,-64,39,7,0x07,LE 1M
9439,1784085501.813777924,1784085501.814057827,280.000,6d:fa:e6:8a:d6:38,-75,37,25,0x00,LE 1M
9440,1784085501.852854967,1784085501.853230953,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9441,1784085501.855087996,1784085501.855463982,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9442,1784085501.856858015,1784085501.857234001,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9443,1784085501.864757061,1784085501.865133047,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9444,1784085501.898283958,1784085501.898659945,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9445,1784085501.919997931,1784085501.920133829,136.000,inconnue,-46,37,7,0x07,LE 1M
9446,1784085501.941392899,1784085501.941696882,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9447,1784085501.984307051,1784085501.984683037,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9448,1784085502.001008987,1784085502.001288891,280.000,5b:02:fa:84:93:7f,-82,37,25,0x00,LE 1M
9449,1784085502.033432961,1784085502.033808947,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9450,1784085502.055232048,1784085502.055608034,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
9451,1784085502.086719990,1784085502.086855888,136.000,inconnue,-46,37,7,0x07,LE 1M
9452,1784085502.114043951,1784085502.114347935,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9453,1784085502.136375904,1784085502.136751890,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9454,1784085502.178963900,1784085502.179339886,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9455,1784085502.203690052,1784085502.204066038,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9456,1784085502.235908031,1784085502.236043930,136.000,inconnue,-64,39,7,0x07,LE 1M
9457,1784085502.273304939,1784085502.273680925,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9458,1784085502.291950941,1784085502.292254925,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9459,1784085502.314984083,1784085502.315288067,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
9460,1784085502.339464903,1784085502.339768887,304.000,5d:9d:6f:a8:90:a8,-44,37,28,0x00,LE 1M
9461,1784085502.366863966,1784085502.367239952,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9462,1784085502.393758059,1784085502.394134045,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9463,1784085502.410592079,1784085502.410727978,136.000,inconnue,-46,37,7,0x07,LE 1M
9464,1784085502.447846889,1784085502.448222876,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9465,1784085502.485356092,1784085502.485635996,280.000,6d:fa:e6:8a:d6:38,-77,39,25,0x00,LE 1M
9466,1784085502.522597075,1784085502.522973061,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9467,1784085502.566462040,1784085502.566838026,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9468,1784085502.599900007,1784085502.600275993,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
9469,1784085502.612418890,1784085502.612722874,304.000,5d:9d:6f:a8:90:a8,-44,37,28,0x00,LE 1M
9470,1784085502.645018101,1784085502.645153999,136.000,inconnue,-48,38,7,0x07,LE 1M
9471,1784085502.671494961,1784085502.671630859,136.000,inconnue,-64,39,7,0x07,LE 1M
9472,1784085502.708828926,1784085502.709204912,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9473,1784085502.746560097,1784085502.746936083,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9474,1784085502.773927927,1784085502.774231911,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
9475,1784085502.795766115,1784085502.795902014,136.000,inconnue,-46,37,7,0x07,LE 1M
9476,1784085502.838263035,1784085502.838639021,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9477,1784085502.855160952,1784085502.855536938,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
9478,1784085502.886939049,1784085502.887315035,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9479,1784085502.909229994,1784085502.909605980,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9480,1784085502.941056013,1784085502.941431999,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9481,1784085502.969405890,1784085502.969597816,192.000,d9:23:53:89:b6:45,-66,37,14,0x02,LE 1M
9482,1784085503.008843899,1784085503.008979797,136.000,inconnue,-48,38,7,0x07,LE 1M
9483,1784085503.041714907,1784085503.041850805,136.000,inconnue,-65,39,7,0x07,LE 1M
9484,1784085503.063469887,1784085503.063845873,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9485,1784085503.085118055,1784085503.085494041,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9486,1784085503.117816925,1784085503.118120909,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
9487,1784085503.147489071,1784085503.147865057,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9488,1784085503.169266939,1784085503.169642925,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9489,1784085503.202101946,1784085503.202477932,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
9490,1784085503.245819092,1784085503.246098995,280.000,5b:02:fa:84:93:7f,-82,37,25,0x00,LE 1M
9491,1784085503.288286924,1784085503.288558960,272.000,41:5c:5e:03:51:8b,-73,38,24,0x00,LE 1M
9492,1784085503.320250988,1784085503.320386887,136.000,inconnue,-63,39,7,0x07,LE 1M
9493,1784085503.347017050,1784085503.347393036,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9494,1784085503.373811007,1784085503.374114990,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9495,1784085503.401006937,1784085503.401286840,280.000,6d:fa:e6:8a:d6:38,-78,39,25,0x00,LE 1M
9496,1784085503.432965994,1784085503.433341980,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9497,1784085503.476598978,1784085503.476974964,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9498,1784085503.511567116,1784085503.511703014,136.000,inconnue,-64,39,7,0x07,LE 1M
9499,1784085503.514759064,1784085503.515135050,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9500,1784085503.555911064,1784085503.556287050,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9501,1784085503.579168081,1784085503.579544067,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9502,1784085503.622061968,1784085503.622365952,304.000,5d:9d:6f:a8:90:a8,-44,37,28,0x00,LE 1M
9503,1784085503.648972034,1784085503.649276018,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9504,1784085503.666739941,1784085503.667115927,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
9505,1784085503.704660892,1784085503.704796791,136.000,inconnue,-46,37,7,0x07,LE 1M
9506,1784085503.744224072,1784085503.744600058,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9507,1784085503.776384115,1784085503.776760101,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9508,1784085503.803333998,1784085503.803613901,280.000,6d:fa:e6:8a:d6:38,-75,37,25,0x00,LE 1M
9509,1784085503.835064888,1784085503.835240841,176.000,6d:fa:e6:8a:d6:38,-44,38,12,0x03,LE 1M
9510,1784085503.857033014,1784085503.857312918,280.000,6d:fa:e6:8a:d6:38,-77,39,25,0x00,LE 1M
9511,1784085503.900656939,1784085503.900960922,304.000,5d:9d:6f:a8:90:a8,-44,37,28,0x00,LE 1M
9512,1784085503.938823938,1784085503.938959837,136.000,inconnue,-48,38,7,0x07,LE 1M
9513,1784085503.960988998,1784085503.961124897,136.000,inconnue,-64,39,7,0x07,LE 1M
9514,1784085503.983835936,1784085503.984211922,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9515,1784085504.008128881,1784085504.008504868,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9516,1784085504.020819902,1784085504.021099806,280.000,41:8b:00:7d:3b:aa,-91,39,25,0x00,LE 1M
9517,1784085504.066876888,1784085504.067156792,280.000,5b:02:fa:84:93:7f,-82,37,25,0x00,LE 1M
9518,1784085504.094297886,1784085504.094433784,136.000,inconnue,-48,38,7,0x07,LE 1M
9519,1784085504.115854025,1784085504.115989923,136.000,inconnue,-63,39,7,0x07,LE 1M
9520,1784085504.144093037,1784085504.144469023,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9521,1784085504.172537088,1784085504.172841072,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9522,1784085504.196803093,1784085504.197107077,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
9523,1784085504.224340916,1784085504.224716902,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9524,1784085504.256912947,1784085504.257288933,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9525,1784085504.283525944,1784085504.283661842,136.000,inconnue,-63,39,7,0x07,LE 1M
9526,1784085504.310581923,1784085504.310885906,304.000,5d:9d:6f:a8:90:a8,-44,37,28,0x00,LE 1M
9527,1784085504.342694998,1784085504.342998981,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9528,1784085504.369447947,1784085504.369823933,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9529,1784085504.396687984,1784085504.396967888,280.000,5b:02:fa:84:93:7f,-82,37,25,0x00,LE 1M
9530,1784085504.419869900,1784085504.420245886,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9531,1784085504.459932089,1784085504.460308075,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9532,1784085504.498522997,1784085504.498898983,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9533,1784085504.527690887,1784085504.528066874,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9534,1784085504.560085058,1784085504.560389042,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
9535,1784085504.591943979,1784085504.592223883,280.000,6d:fa:e6:8a:d6:38,-75,37,25,0x00,LE 1M
9536,1784085504.629638910,1784085504.630014896,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9537,1784085504.656444073,1784085504.656820059,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9538,1784085504.678359985,1784085504.678735971,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9539,1784085504.700541019,1784085504.700676918,136.000,inconnue,-48,38,7,0x07,LE 1M
9540,1784085504.733401060,1784085504.733536959,136.000,inconnue,-64,39,7,0x07,LE 1M
9541,1784085504.756330013,1784085504.756705999,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9542,1784085504.790138960,1784085504.790442944,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9543,1784085504.808185101,1784085504.808561087,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
9544,1784085504.826251984,1784085504.826531887,280.000,5b:02:fa:84:93:7f,-82,37,25,0x00,LE 1M
9545,1784085504.844893932,1784085504.845165968,272.000,41:5c:5e:03:59:8b,-74,38,24,0x00,LE 1M
9546,1784085504.862303019,1784085504.862438917,136.000,inconnue,-65,39,7,0x07,LE 1M
9547,1784085504.885215998,1784085504.885591984,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9548,1784085504.907325983,1784085504.907701969,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9549,1784085504.939204931,1784085504.939580917,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
9550,1784085504.980550051,1784085504.980829954,280.000,6d:fa:e6:8a:d6:38,-75,37,25,0x00,LE 1M
9551,1784085505.027332067,1784085505.027708054,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9552,1784085505.047358036,1784085505.047662020,304.000,5d:9d:6f:a8:90:a8,-48,39,28,0x00,LE 1M
9553,1784085505.081324100,1784085505.081628084,304.000,5d:9d:6f:a8:90:a8,-44,37,28,0x00,LE 1M
9554,1784085505.106023073,1784085505.106327057,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9555,1784085505.125011921,1784085505.125147820,136.000,inconnue,-64,39,7,0x07,LE 1M
9556,1784085505.164815903,1784085505.165191889,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9557,1784085505.192689896,1784085505.193065882,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9558,1784085505.229871988,1784085505.230247974,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
9559,1784085505.251558065,1784085505.251934052,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9560,1784085505.283287048,1784085505.283559084,272.000,41:5c:5e:03:51:8b,-73,38,24,0x00,LE 1M
9561,1784085505.322217941,1784085505.322521925,304.000,5d:9d:6f:a8:90:a8,-48,39,28,0x00,LE 1M
9562,1784085505.350532055,1784085505.350836039,304.000,5d:9d:6f:a8:90:a8,-44,37,28,0x00,LE 1M
9563,1784085505.383507967,1784085505.383883953,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9564,1784085505.406512976,1784085505.406888962,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
9565,1784085505.434385061,1784085505.434761047,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9566,1784085505.456263065,1784085505.456639051,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9567,1784085505.477711916,1784085505.477991819,280.000,6d:fa:e6:8a:96:38,-79,39,25,0x00,LE 1M
9568,1784085505.509486914,1784085505.509678841,192.000,fb:6d:cd:74:f9:a9,-75,37,14,0x02,LE 1M
9569,1784085505.536508083,1784085505.536643982,136.000,inconnue,-49,38,7,0x07,LE 1M
9570,1784085505.568432093,1784085505.568808079,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
9571,1784085505.600641966,1784085505.600986004,344.000,eb:87:0f:26:d4:23,-87,37,33,0x00,LE 1M
9572,1784085505.611815929,1784085505.612119913,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9573,1784085505.653697014,1784085505.654000998,304.000,5d:9d:6f:a8:90:a8,-48,39,28,0x00,LE 1M
9574,1784085505.690473080,1784085505.690849066,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9575,1784085505.727977037,1784085505.728353024,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9576,1784085505.754492044,1784085505.754627943,136.000,inconnue,-70,39,7,0x07,LE 1M
9577,1784085505.786309004,1784085505.786612988,304.000,5d:9d:6f:a8:90:a8,-44,37,28,0x00,LE 1M
9578,1784085505.812870026,1784085505.813174009,304.000,5d:9d:6f:a8:90:a8,-44,38,28,0x00,LE 1M
9579,1784085505.842088938,1784085505.842464924,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
9580,1784085505.864979982,1784085505.865355968,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9581,1784085505.914551973,1784085505.914831877,280.000,6d:fa:e6:8a:d6:38,-78,38,25,0x00,LE 1M
9582,1784085505.941970110,1784085505.942250013,280.000,6d:fa:e6:8a:d6:38,-80,39,25,0x00,LE 1M
9583,1784085505.975224018,1784085505.975600004,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9584,1784085505.998279095,1784085505.998414993,136.000,inconnue,-53,38,7,0x07,LE 1M
9585,1784085506.015125036,1784085506.015260935,136.000,inconnue,-79,39,7,0x07,LE 1M
9586,1784085506.016506910,1784085506.016698837,192.000,d9:23:53:89:b6:45,-65,37,14,0x02,LE 1M
9587,1784085506.040106058,1784085506.040482044,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9588,1784085506.067137003,1784085506.067440987,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
9589,1784085506.098726988,1784085506.099006891,280.000,5b:02:fa:84:93:7f,-82,37,25,0x00,LE 1M
9590,1784085506.125477076,1784085506.125853062,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9591,1784085506.158658028,1784085506.159034014,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
9592,1784085506.197297096,1784085506.197432995,136.000,inconnue,-51,37,7,0x07,LE 1M
9593,1784085506.235548019,1784085506.235924006,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9594,1784085506.285075903,1784085506.285355806,280.000,6d:fa:e6:8a:d6:38,-77,39,25,0x00,LE 1M
9595,1784085506.318779945,1784085506.319083929,304.000,5d:9d:6f:a8:90:a8,-44,37,28,0x00,LE 1M
9596,1784085506.345719099,1784085506.346095085,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
9597,1784085506.361953020,1784085506.362088919,136.000,inconnue,-75,39,7,0x07,LE 1M
9598,1784085506.394779921,1784085506.395155907,376.000,e0:90:b5:2d:f2:73,-44,37,37,0x00,LE 1M
9599,1784085506.426912069,1784085506.427288055,376.000,e0:90:b5:2d:f2:73,-44,38,37,0x00,LE 1M
