numero;timestamp_s;temps_relatif_s;mac;longueur_payload_octets;type_pdu;rssi_dbm;canal;duree_estimee_us;timestamp_fin_s;intervalle_ms;company_id;donnees_brutes;uuid_cible;major_cible;minor_cible
321;1784284563.780461073;49.834281;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284563.780829191;41.986;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
322;1784284564.022686005;50.076506;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284564.023054123;242.225;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
323;1784284564.056740046;50.110560;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284564.057108164;34.054;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
324;1784284564.309104919;50.362925;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284564.309473038;252.365;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
325;1784284564.335617065;50.389437;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284564.335985184;26.512;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
326;1784284564.600486994;50.654307;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284564.600855112;264.870;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
327;1784284564.616698980;50.670519;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284564.617067099;16.212;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
328;1784284564.867017984;50.920838;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284564.867386103;250.319;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
329;1784284565.167877913;51.221698;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284565.168246031;300.860;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
330;1784284565.194406033;51.248226;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284565.194774151;26.528;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
331;1784284565.448612928;51.502433;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284565.448981047;254.207;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
332;1784284565.740112066;51.793932;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284565.740480185;291.499;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
333;1784284565.771666050;51.825486;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284565.772034168;31.554;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
334;1784284566.024904966;52.078725;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284566.025273085;253.239;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
335;1784284566.353028059;52.406848;5c:8a:dc:2f:62:8d;36;0x00;-58;37;368.000;1784284566.353396177;328.123;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
336;1784284566.389748096;52.443568;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284566.390116215;36.720;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
337;1784284566.416263103;52.470083;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284566.416631222;26.515;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
338;1784284566.596569061;52.650389;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284566.596937180;180.306;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
339;1784284566.623097897;52.676918;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284566.623466015;26.529;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
340;1784284566.878901958;52.932722;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284566.879270077;255.804;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
341;1784284566.900393009;52.954213;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284566.900761127;21.491;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
342;1784284567.157888889;53.211709;5c:8a:dc:2f:62:8d;36;0x00;-58;37;368.000;1784284567.158257008;257.496;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
343;1784284567.227391958;53.281212;5c:8a:dc:2f:62:8d;36;0x00;-66;39;368.000;1784284567.227760077;69.503;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
344;1784284567.468873978;53.522694;5c:8a:dc:2f:62:8d;36;0x00;-58;37;368.000;1784284567.469242096;241.482;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
345;1784284567.495240927;53.549061;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284567.495609045;26.367;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
346;1784284567.521639109;53.575459;5c:8a:dc:2f:62:8d;36;0x00;-66;39;368.000;1784284567.522007227;26.398;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
347;1784284567.744474888;53.798295;5c:8a:dc:2f:62:8d;36;0x00;-58;37;368.000;1784284567.744843006;222.836;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
348;1784284567.775976896;53.829797;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284567.776345015;31.502;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
349;1784284567.797281981;53.851102;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284567.797650099;21.305;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
350;1784284568.039695978;54.093516;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284568.040064096;242.414;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
351;1784284568.066051006;54.119871;5c:8a:dc:2f:62:8d;36;0x00;-66;39;368.000;1784284568.066419125;26.355;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
352;1784284568.326554060;54.380374;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284568.326922178;260.503;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
353;1784284568.359338045;54.413158;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284568.359706163;32.784;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
354;1784284568.614492893;54.668313;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284568.614861012;255.155;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
355;1784284568.646126032;54.699946;5c:8a:dc:2f:62:8d;36;0x00;-66;39;368.000;1784284568.646494150;31.633;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
356;1784284568.895831108;54.949651;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284568.896199226;249.705;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
357;1784284568.917330027;54.971150;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284568.917698145;21.499;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
358;1784284569.177670002;55.231490;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284569.178038120;260.340;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
359;1784284569.209325075;55.263145;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284569.209693193;31.655;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
360;1784284569.466578960;55.520399;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284569.466947079;257.254;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
361;1784284569.487967968;55.541788;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284569.488336086;21.389;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
362;1784284569.755034924;55.808855;5c:8a:dc:2f:62:8d;36;0x00;-58;37;368.000;1784284569.755403042;267.067;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
363;1784284569.771364927;55.825185;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284569.771733046;16.330;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
364;1784284569.802982092;55.856802;5c:8a:dc:2f:62:8d;36;0x00;-66;39;368.000;1784284569.803350210;31.617;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
365;1784284570.026460886;56.080281;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284570.026829004;223.479;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
366;1784284570.058183908;56.112004;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284570.058552027;31.723;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
367;1784284570.320230007;56.374050;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284570.320598125;262.046;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
