numero_trame,temps_debut_s,temps_fin_s,duree_us,mac,rssi_dbm,canal,longueur_payload_octets,type_pdu,phy
7057,1784084760.191735983,1784084760.192015886,280.000,6c:8d:f0:9a:d6:f2,-71,37,25,0x00,LE 1M
7058,1784084760.219289064,1784084760.219568968,280.000,6c:8d:f0:9a:d6:f2,-72,38,25,0x00,LE 1M
7059,1784084760.247268915,1784084760.247548819,280.000,6c:8d:f0:9a:d6:f2,-76,39,25,0x00,LE 1M
7060,1784084760.276738882,1784084760.277114868,376.000,e0:90:b5:2d:f2:73,-65,37,37,0x00,LE 1M
7061,1784084760.309700012,1784084760.309972048,272.000,42:57:c9:d0:83:51,-72,38,24,0x00,LE 1M
7062,1784084760.332400084,1784084760.332535982,136.000,inconnue,-62,39,7,0x07,LE 1M
7063,1784084760.361187935,1784084760.361563921,376.000,f6:7b:cc:3c:84:f1,-75,37,37,0x02,LE 1M
7064,1784084760.418205023,1784084760.418581009,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7065,1784084760.441713095,1784084760.442089081,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
7066,1784084760.479806900,1784084760.480110884,304.000,45:ed:1f:7e:01:34,-64,37,28,0x00,LE 1M
7067,1784084760.507956028,1784084760.508260012,304.000,45:ed:1f:7e:01:34,-54,38,28,0x00,LE 1M
7068,1784084760.529639959,1784084760.529775858,136.000,inconnue,-62,39,7,0x07,LE 1M
7069,1784084760.556523085,1784084760.556899071,376.000,e0:90:b5:2d:f2:73,-65,37,37,0x00,LE 1M
7070,1784084760.583858013,1784084760.584137917,280.000,6c:8d:f0:9a:d6:f2,-72,38,25,0x00,LE 1M
7071,1784084760.620991945,1784084760.621271849,280.000,6c:8d:f0:9a:d6:f2,-76,39,25,0x00,LE 1M
7072,1784084760.642728090,1784084760.643104076,376.000,e0:90:b5:2d:f2:73,-65,37,37,0x00,LE 1M
7073,1784084760.669761896,1784084760.670137882,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7074,1784084760.692143917,1784084760.692447901,304.000,45:ed:1f:7e:01:34,-48,39,28,0x00,LE 1M
7075,1784084760.713782072,1784084760.714054108,272.000,42:57:c9:d0:83:51,-75,37,24,0x00,LE 1M
7076,1784084760.735106945,1784084760.735242844,136.000,inconnue,-53,38,7,0x07,LE 1M
7077,1784084760.761646032,1784084760.761781931,136.000,inconnue,-62,39,7,0x07,LE 1M
7078,1784084760.788428068,1784084760.788804054,376.000,e0:90:b5:2d:f2:73,-65,37,37,0x00,LE 1M
7079,1784084760.821042061,1784084760.821418047,376.000,e0:90:b5:2d:f2:73,-54,38,37,0x00,LE 1M
7080,1784084760.848041058,1784084760.848417044,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
7081,1784084760.869995117,1784084760.870131016,136.000,inconnue,-51,37,7,0x07,LE 1M
7082,1784084760.891683102,1784084760.892059088,376.000,e0:90:b5:2d:f2:73,-54,38,37,0x00,LE 1M
7083,1784084760.918606043,1784084760.918910027,304.000,45:ed:1f:7e:01:34,-48,39,28,0x00,LE 1M
7084,1784084760.945389986,1784084760.945693970,304.000,45:ed:1f:7e:01:34,-66,37,28,0x00,LE 1M
7085,1784084760.978080034,1784084760.978456020,376.000,e0:90:b5:2d:f2:73,-54,38,37,0x00,LE 1M
7086,1784084761.010092020,1784084761.010468006,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
7087,1784084761.026736975,1784084761.027016878,280.000,6c:8d:f0:9a:d6:f2,-72,37,25,0x00,LE 1M
7088,1784084761.038645983,1784084761.038925886,280.000,6c:8d:f0:9a:d6:f2,-72,38,25,0x00,LE 1M
7089,1784084761.072001934,1784084761.072281837,280.000,6c:8d:f0:9a:d6:f2,-76,39,25,0x00,LE 1M
7090,1784084761.106034040,1784084761.106169939,136.000,inconnue,-51,37,7,0x07,LE 1M
7091,1784084761.134392023,1784084761.134664059,272.000,42:57:c9:d0:83:51,-73,38,24,0x00,LE 1M
7092,1784084761.167435884,1784084761.167707920,272.000,42:57:c9:d0:83:51,-89,39,24,0x00,LE 1M
7093,1784084761.200119972,1784084761.200495958,376.000,e0:90:b5:2d:f2:73,-69,37,37,0x00,LE 1M
7094,1784084761.227631092,1784084761.227935076,304.000,45:ed:1f:7e:01:34,-54,38,28,0x00,LE 1M
7095,1784084761.254642010,1784084761.255017996,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
7096,1784084761.271476030,1784084761.271852016,376.000,e0:90:b5:2d:f2:73,-69,37,37,0x00,LE 1M
7097,1784084761.293426037,1784084761.293802023,376.000,e0:90:b5:2d:f2:73,-54,38,37,0x00,LE 1M
7098,1784084761.325984955,1784084761.326360941,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
7099,1784084761.358124971,1784084761.358500957,376.000,e0:90:b5:2d:f2:73,-70,37,37,0x00,LE 1M
7100,1784084761.385431051,1784084761.385807037,376.000,e0:90:b5:2d:f2:73,-54,38,37,0x00,LE 1M
7101,1784084761.412314892,1784084761.412690878,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
7102,1784084761.439353943,1784084761.439657927,304.000,45:ed:1f:7e:01:34,-69,37,28,0x00,LE 1M
7103,1784084761.462018967,1784084761.462298870,280.000,0c:0a:02:1a:01:02,-72,38,25,0x03,LE 1M
7104,1784084761.463742018,1784084761.464021921,280.000,6c:8d:f0:9a:d6:f2,-75,39,25,0x00,LE 1M
7105,1784084761.493009090,1784084761.493385077,376.000,e0:90:b5:2d:f2:73,-70,37,37,0x00,LE 1M
7106,1784084761.516066074,1784084761.516442060,376.000,e0:90:b5:2d:f2:73,-54,38,37,0x00,LE 1M
7107,1784084761.543715954,1784084761.543851852,136.000,inconnue,-64,39,7,0x07,LE 1M
7108,1784084761.570630074,1784084761.570902109,272.000,42:57:c9:d0:83:51,-75,37,24,0x00,LE 1M
7109,1784084761.607642889,1784084761.607914925,272.000,42:57:c9:d0:83:51,-73,38,24,0x00,LE 1M
7110,1784084761.634462118,1784084761.634734154,272.000,42:57:c9:d0:83:51,-89,39,24,0x00,LE 1M
7111,1784084761.661330938,1784084761.661610842,280.000,63:01:49:29:80:f1,-82,37,25,0x00,LE 1M
7112,1784084761.662676096,1784084761.662955999,280.000,63:01:49:29:80:f1,-87,38,25,0x00,LE 1M
7113,1784084761.700210094,1784084761.700586081,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
7114,1784084761.701286077,1784084761.701590061,304.000,45:ed:1f:7e:01:34,-67,37,28,0x00,LE 1M
7115,1784084761.717820883,1784084761.718196869,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7116,1784084761.766908884,1784084761.767044783,136.000,inconnue,-64,39,7,0x07,LE 1M
7117,1784084761.790039062,1784084761.790415049,376.000,e0:90:b5:2d:f2:73,-66,37,37,0x00,LE 1M
7118,1784084761.823620081,1784084761.823996067,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7119,1784084761.847254038,1784084761.847533941,280.000,6c:8d:f0:9a:d6:f2,-75,39,25,0x00,LE 1M
7120,1784084761.874408007,1784084761.874783993,376.000,e0:90:b5:2d:f2:73,-66,37,37,0x00,LE 1M
7121,1784084761.875425100,1784084761.875729084,304.000,45:ed:1f:7e:01:34,-55,38,28,0x00,LE 1M
7122,1784084761.892519951,1784084761.892791986,272.000,42:57:49:d0:83:51,-91,39,24,0x00,LE 1M
7123,1784084761.919205904,1784084761.919581890,376.000,e0:90:b5:2d:f2:73,-67,37,37,0x00,LE 1M
7124,1784084761.946640015,1784084761.947016001,376.000,e0:90:b5:2d:f2:73,-54,38,37,0x00,LE 1M
7125,1784084761.974049091,1784084761.974184990,136.000,inconnue,-65,39,7,0x07,LE 1M
7126,1784084762.008353949,1784084762.008657932,304.000,45:ed:1f:7e:01:34,-68,37,28,0x00,LE 1M
7127,1784084762.036631107,1784084762.036935091,304.000,45:ed:1f:7e:01:34,-53,38,28,0x00,LE 1M
7128,1784084762.064771891,1784084762.065075874,304.000,45:ed:1f:7e:01:34,-48,39,28,0x00,LE 1M
7129,1784084762.092820883,1784084762.093196869,376.000,e0:90:b5:2d:f2:73,-69,37,37,0x00,LE 1M
7130,1784084762.112968922,1784084762.113344908,376.000,e0:90:b5:2d:f2:73,-54,38,37,0x00,LE 1M
7131,1784084762.146516085,1784084762.146892071,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
7132,1784084762.175987005,1784084762.176266909,280.000,6c:8d:f0:9a:d6:f2,-71,37,25,0x00,LE 1M
7133,1784084762.212939024,1784084762.213218927,280.000,6c:8d:f0:9a:d6:f2,-72,38,25,0x00,LE 1M
7134,1784084762.229863882,1784084762.230143785,280.000,6c:8d:f0:9a:d6:f2,-75,39,25,0x00,LE 1M
7135,1784084762.247772932,1784084762.248148918,376.000,e0:90:b5:2d:f2:73,-70,37,37,0x00,LE 1M
7136,1784084762.266057968,1784084762.266193867,136.000,inconnue,-52,38,7,0x07,LE 1M
7137,1784084762.297921896,1784084762.298057795,136.000,inconnue,-64,39,7,0x07,LE 1M
7138,1784084762.324836969,1784084762.325109005,272.000,42:57:c9:d0:83:51,-75,37,24,0x00,LE 1M
7139,1784084762.357409000,1784084762.357784986,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7140,1784084762.358593941,1784084762.358897924,304.000,45:ed:1f:7e:01:34,-48,39,28,0x00,LE 1M
7141,1784084762.359443903,1784084762.359747887,304.000,45:ed:1f:7e:01:34,-74,37,28,0x00,LE 1M
7142,1784084762.360970974,1784084762.361346960,376.000,e0:90:b5:2d:f2:73,-54,38,37,0x00,LE 1M
7143,1784084762.362011909,1784084762.362387896,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
7144,1784084762.384828091,1784084762.385204077,376.000,e0:90:b5:2d:f2:73,-80,37,37,0x00,LE 1M
7145,1784084762.401434898,1784084762.401570797,136.000,inconnue,-52,38,7,0x07,LE 1M
7146,1784084762.439539909,1784084762.439675808,136.000,inconnue,-65,39,7,0x07,LE 1M
7147,1784084762.473728895,1784084762.474032879,304.000,45:ed:1f:7e:01:34,-83,37,28,0x00,LE 1M
7148,1784084762.491672993,1784084762.491976976,304.000,45:ed:1f:7e:01:34,-54,38,28,0x00,LE 1M
7149,1784084762.535361052,1784084762.535552979,192.000,f6:8d:7e:ff:52:32,-78,39,14,0x02,LE 1M
7150,1784084762.574812889,1784084762.575188875,376.000,e0:90:b5:2d:f2:73,-81,37,37,0x00,LE 1M
7151,1784084762.591847897,1784084762.592223883,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7152,1784084762.613744020,1784084762.614023924,280.000,6c:8d:f0:9a:d6:f2,-75,39,25,0x00,LE 1M
7153,1784084762.640629053,1784084762.640901089,272.000,42:57:c9:d0:83:51,-75,37,24,0x00,LE 1M
7154,1784084762.678508043,1784084762.678884029,376.000,e0:90:b5:2d:f2:73,-54,38,37,0x00,LE 1M
7155,1784084762.706823111,1784084762.707199097,376.000,e0:90:b5:2d:f2:73,-47,39,37,0x00,LE 1M
7156,1784084762.735044003,1784084762.735323906,280.000,63:01:49:29:80:f1,-82,37,25,0x00,LE 1M
7157,1784084762.769073009,1784084762.769448996,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7158,1784084762.812463045,1784084762.812767029,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
7159,1784084762.828963995,1784084762.829267979,304.000,45:ed:1f:7e:01:34,-69,37,28,0x00,LE 1M
7160,1784084762.855675936,1784084762.855811834,136.000,inconnue,-51,38,7,0x07,LE 1M
7161,1784084762.866712093,1784084762.866847992,136.000,inconnue,-66,39,7,0x07,LE 1M
7162,1784084762.867585897,1784084762.867961884,376.000,e0:90:b5:2d:f2:73,-68,37,37,0x00,LE 1M
7163,1784084762.868597984,1784084762.868973970,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7164,1784084762.870090961,1784084762.870466948,376.000,01:54:4f:87:4d:93,-96,39,37,0x02,LE 1M
7165,1784084762.891760111,1784084762.892024040,264.000,68:df:e3:be:46:99,-88,37,23,0x02,LE 1M
7166,1784084762.908318043,1784084762.908694029,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7167,1784084762.935106993,1784084762.935482979,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7168,1784084762.956857920,1784084762.957233906,376.000,e0:90:b5:2d:f2:73,-67,37,37,0x00,LE 1M
7169,1784084762.979321957,1784084762.979601860,280.000,6c:8d:f0:9a:d6:f2,-72,38,25,0x00,LE 1M
7170,1784084763.001657009,1784084763.001936913,280.000,6c:8d:f0:9a:d6:f2,-75,39,25,0x00,LE 1M
7171,1784084763.033447027,1784084763.033582926,136.000,inconnue,-49,37,7,0x07,LE 1M
7172,1784084763.055159092,1784084763.055463076,304.000,45:ed:1f:7e:01:34,-55,38,28,0x00,LE 1M
7173,1784084763.076812029,1784084763.077116013,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
7174,1784084763.115525007,1784084763.115900993,376.000,e0:90:b5:2d:f2:73,-65,37,37,0x00,LE 1M
7175,1784084763.117674112,1784084763.117946148,272.000,62:56:c9:f0:8b:11,-74,38,24,0x00,LE 1M
7176,1784084763.146368980,1784084763.146641016,272.000,42:57:c9:d0:83:51,-94,39,24,0x00,LE 1M
7177,1784084763.178910017,1784084763.179189920,280.000,63:01:49:29:80:f1,-83,37,25,0x00,LE 1M
7178,1784084763.206072092,1784084763.206448078,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7179,1784084763.241463900,1784084763.241839886,376.000,f4:7b:cc:3c:84:f1,-90,39,37,0x02,LE 1M
7180,1784084763.270000935,1784084763.270136833,136.000,inconnue,-48,37,7,0x07,LE 1M
7181,1784084763.293229103,1784084763.293605089,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7182,1784084763.324074030,1784084763.324450016,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7183,1784084763.355703115,1784084763.356007099,304.000,45:ed:1f:7e:01:34,-63,37,28,0x00,LE 1M
7184,1784084763.384515047,1784084763.384819031,304.000,45:ed:1f:7e:01:34,-54,38,28,0x00,LE 1M
7185,1784084763.415174007,1784084763.415549994,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7186,1784084763.437062025,1784084763.437438011,376.000,e0:90:b5:2d:f2:73,-62,37,37,0x00,LE 1M
7187,1784084763.464185953,1784084763.464465857,280.000,6c:8d:f0:9a:d6:f2,-72,38,25,0x00,LE 1M
7188,1784084763.491974115,1784084763.492254019,280.000,6c:8d:f0:9a:d6:f2,-75,39,25,0x00,LE 1M
7189,1784084763.519310951,1784084763.519446850,136.000,inconnue,-48,37,7,0x07,LE 1M
7190,1784084763.547183037,1784084763.547559023,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7191,1784084763.580372095,1784084763.580644131,272.000,42:57:c9:d0:81:51,-91,39,24,0x00,LE 1M
7192,1784084763.613851070,1784084763.614155054,304.000,45:ed:1f:7e:01:34,-61,37,28,0x00,LE 1M
7193,1784084763.632066011,1784084763.632369995,304.000,45:ed:1f:7e:01:34,-55,38,28,0x00,LE 1M
7194,1784084763.654828072,1784084763.655132055,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
7195,1784084763.703923941,1784084763.704299927,376.000,e0:90:b5:2d:f2:73,-61,37,37,0x00,LE 1M
7196,1784084763.706022978,1784084763.706398964,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7197,1784084763.737756968,1784084763.738132954,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7198,1784084763.770037889,1784084763.770173788,136.000,inconnue,-48,37,7,0x07,LE 1M
7199,1784084763.802304983,1784084763.802680969,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7200,1784084763.841475964,1784084763.841779947,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
7201,1784084763.859568119,1784084763.859872103,304.000,45:ed:1f:7e:01:34,-60,37,28,0x00,LE 1M
7202,1784084763.887285948,1784084763.887565851,280.000,6c:8f:f0:9a:d6:f2,-72,38,25,0x00,LE 1M
7203,1784084763.924779892,1784084763.925059795,280.000,6c:8d:f0:9a:d6:f2,-75,39,25,0x00,LE 1M
7204,1784084763.956655979,1784084763.957031965,376.000,e0:90:b5:2d:f2:73,-60,37,37,0x00,LE 1M
7205,1784084763.983652115,1784084763.984028101,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7206,1784084764.016302109,1784084764.016678095,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7207,1784084764.033533096,1784084764.033668995,136.000,inconnue,-48,37,7,0x07,LE 1M
7208,1784084764.073029995,1784084764.073302031,272.000,42:57:c9:d0:83:51,-74,38,24,0x00,LE 1M
7209,1784084764.100961924,1784084764.101233959,272.000,42:57:c9:d0:83:51,-94,39,24,0x00,LE 1M
7210,1784084764.138741970,1784084764.139117956,376.000,e0:90:b5:2d:f2:73,-59,37,37,0x00,LE 1M
7211,1784084764.166378021,1784084764.166754007,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7212,1784084764.187872887,1784084764.188176870,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
7213,1784084764.211159945,1784084764.211463928,304.000,45:ed:1f:7e:01:34,-58,37,28,0x00,LE 1M
7214,1784084764.233937979,1784084764.234241962,304.000,45:ed:1f:7e:01:34,-55,38,28,0x00,LE 1M
7215,1784084764.271792889,1784084764.271928787,136.000,inconnue,-66,39,7,0x07,LE 1M
7216,1784084764.311590910,1784084764.311966896,376.000,e0:90:b5:2d:f2:73,-58,37,37,0x00,LE 1M
7217,1784084764.334026098,1784084764.334402084,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7218,1784084764.365931034,1784084764.366307020,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7219,1784084764.397989035,1784084764.398268938,280.000,6c:8d:f0:9a:d6:f2,-71,37,25,0x00,LE 1M
7220,1784084764.424586058,1784084764.424721956,136.000,inconnue,-49,38,7,0x07,LE 1M
7221,1784084764.446640968,1784084764.446776867,136.000,inconnue,-66,39,7,0x07,LE 1M
7222,1784084764.480545998,1784084764.480849981,304.000,45:ed:1f:7e:01:34,-58,37,28,0x00,LE 1M
7223,1784084764.524367094,1784084764.524743080,376.000,e0:90:b5:2d:f2:73,-55,38,37,0x00,LE 1M
7224,1784084764.562588930,1784084764.562780857,192.000,f4:44:cb:96:aa:c3,-89,39,14,0x02,LE 1M
7225,1784084764.591422081,1784084764.591701984,280.000,63:01:49:29:80:f1,-83,37,25,0x00,LE 1M
7226,1784084764.609065056,1784084764.609441042,376.000,e0:90:b5:2d:f2:73,-56,38,37,0x00,LE 1M
7227,1784084764.646714926,1784084764.647090912,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7228,1784084764.673191071,1784084764.673326969,136.000,inconnue,-47,37,7,0x07,LE 1M
7229,1784084764.704066038,1784084764.704442024,376.000,e0:90:b5:2d:f2:73,-56,38,37,0x00,LE 1M
7230,1784084764.736721039,1784084764.736993074,272.000,41:6d:d3:6c:c8:f6,-94,39,24,0x00,LE 1M
7231,1784084764.765075922,1784084764.765451908,376.000,e0:90:b5:2d:f2:73,-58,37,37,0x00,LE 1M
7232,1784084764.793056965,1784084764.793432951,376.000,e0:90:b5:2d:f2:73,-57,38,37,0x00,LE 1M
7233,1784084764.821207047,1784084764.821486950,280.000,6c:8d:f0:9a:d6:f2,-75,39,25,0x00,LE 1M
7234,1784084764.858349085,1784084764.858484983,136.000,inconnue,-46,37,7,0x07,LE 1M
7235,1784084764.890161037,1784084764.890537024,376.000,e0:90:b5:2d:f2:73,-56,38,37,0x00,LE 1M
7236,1784084764.916982889,1784084764.917358875,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7237,1784084764.944567919,1784084764.944943905,376.000,e0:90:b5:2d:f2:73,-57,37,37,0x00,LE 1M
7238,1784084764.947388887,1784084764.947692871,304.000,45:ed:1f:7e:01:34,-56,38,28,0x00,LE 1M
7239,1784084764.956361055,1784084764.956737041,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7240,1784084764.958376884,1784084764.958656788,280.000,63:01:49:29:80:f1,-83,37,25,0x00,LE 1M
7241,1784084764.976583958,1784084764.976719856,136.000,inconnue,-48,38,7,0x07,LE 1M
7242,1784084765.014395952,1784084765.014531851,136.000,inconnue,-64,39,7,0x07,LE 1M
7243,1784084765.032465935,1784084765.032841921,376.000,e0:90:b5:2d:f2:73,-57,37,37,0x00,LE 1M
7244,1784084765.071400881,1784084765.071776867,376.000,e0:90:b5:2d:f2:73,-56,38,37,0x00,LE 1M
7245,1784084765.097177982,1784084765.097553968,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7246,1784084765.150254011,1784084765.150557995,304.000,45:ed:1f:7e:01:34,-57,37,28,0x00,LE 1M
7247,1784084765.152426004,1784084765.152729988,304.000,45:ed:1f:7e:01:34,-56,38,28,0x00,LE 1M
7248,1784084765.183327913,1784084765.183631897,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
7249,1784084765.211579084,1784084765.211858988,280.000,6c:8d:f0:9a:d6:f2,-71,37,25,0x00,LE 1M
7250,1784084765.243160963,1784084765.243440866,280.000,6c:8d:f0:9a:d6:f2,-73,38,25,0x00,LE 1M
7251,1784084765.275965929,1784084765.276245832,280.000,69:95:80:9a:d6:f2,-75,39,25,0x00,LE 1M
7252,1784084765.303689957,1784084765.303825855,136.000,inconnue,-46,37,7,0x07,LE 1M
7253,1784084765.337019920,1784084765.337395906,376.000,e0:90:b5:2d:f2:73,-56,38,37,0x00,LE 1M
7254,1784084765.371146917,1784084765.371522903,376.000,e0:90:b5:2d:f2:73,-47,39,37,0x00,LE 1M
7255,1784084765.409415960,1784084765.409791946,376.000,e0:90:b5:2d:f2:73,-57,37,37,0x00,LE 1M
7256,1784084765.432310104,1784084765.432686090,376.000,e0:90:b5:2d:f2:73,-56,38,37,0x00,LE 1M
7257,1784084765.460354090,1784084765.460658073,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
7258,1784084765.487236977,1784084765.487540960,304.000,45:ed:1f:7e:01:34,-57,37,28,0x00,LE 1M
7259,1784084765.508846045,1784084765.508981943,136.000,inconnue,-48,38,7,0x07,LE 1M
7260,1784084765.546066999,1784084765.546442986,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7261,1784084765.578227997,1784084765.578603983,376.000,e0:90:b5:2d:f2:73,-57,37,37,0x00,LE 1M
7262,1784084765.585118055,1784084765.585494041,376.000,e0:90:b5:2d:f2:73,-56,38,37,0x00,LE 1M
7263,1784084765.586071968,1784084765.586447954,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7264,1784084765.587191105,1784084765.587327003,136.000,inconnue,-46,37,7,0x07,LE 1M
7265,1784084765.587954998,1784084765.588234901,280.000,6c:8d:f0:9a:d6:f2,-72,38,25,0x00,LE 1M
7266,1784084765.588777065,1784084765.589056969,280.000,6c:8d:f0:9a:d6:f2,-75,39,25,0x00,LE 1M
7267,1784084765.589833975,1784084765.590209961,376.000,e0:90:b5:2d:f2:73,-57,37,37,0x00,LE 1M
7268,1784084765.628905058,1784084765.629281044,376.000,e0:90:b5:2d:f2:73,-56,38,37,0x00,LE 1M
7269,1784084765.651622057,1784084765.651926041,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
7270,1784084765.678880930,1784084765.679184914,304.000,45:ed:1f:7e:01:34,-57,37,28,0x00,LE 1M
7271,1784084765.706084967,1784084765.706388950,304.000,45:ed:1f:7e:01:34,-55,38,28,0x00,LE 1M
7272,1784084765.728018045,1784084765.728209972,192.000,f6:8d:7e:ff:52:32,-80,39,14,0x02,LE 1M
7273,1784084765.754858017,1784084765.755234003,376.000,e0:90:b5:2d:f2:73,-57,37,37,0x00,LE 1M
7274,1784084765.793937922,1784084765.794313908,376.000,e0:90:b5:2d:f2:73,-56,38,37,0x00,LE 1M
7275,1784084765.811548948,1784084765.811924934,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7276,1784084765.845102072,1784084765.845381975,280.000,63:01:49:29:80:f1,-80,37,25,0x00,LE 1M
7277,1784084765.882638931,1784084765.882830858,192.000,fb:6d:cd:72:f9:a9,-73,38,14,0x02,LE 1M
7278,1784084765.904215097,1784084765.904350996,136.000,inconnue,-64,39,7,0x07,LE 1M
7279,1784084765.946701050,1784084765.947077036,376.000,e0:90:b5:2d:f2:73,-57,37,37,0x00,LE 1M
7280,1784084765.972982883,1784084765.973286867,304.000,45:ed:1f:7e:01:34,-56,38,28,0x00,LE 1M
7281,1784084765.990983009,1784084765.991286993,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
7282,1784084766.018958092,1784084766.019262075,304.000,45:ed:1f:7e:01:34,-57,37,28,0x00,LE 1M
7283,1784084766.053222895,1784084766.053598881,376.000,e0:90:b5:2d:f2:73,-56,38,37,0x00,LE 1M
7284,1784084766.065623999,1784084766.065999985,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7285,1784084766.098757029,1784084766.099133015,376.000,e0:90:b5:2d:f2:73,-57,37,37,0x00,LE 1M
7286,1784084766.121562958,1784084766.121842861,280.000,6c:4d:f0:1a:d6:f2,-73,38,25,0x00,LE 1M
7287,1784084766.138712883,1784084766.139088869,376.000,18:58:82:c8:a9:ff,-62,39,37,0x00,LE 1M
7288,1784084766.176564932,1784084766.176828861,264.000,68:df:e3:be:46:99,-80,37,23,0x02,LE 1M
7289,1784084766.228626013,1784084766.229001999,376.000,e0:90:b5:2d:f2:73,-56,38,37,0x00,LE 1M
7290,1784084766.255930901,1784084766.256306887,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7291,1784084766.288362980,1784084766.288666964,304.000,45:ed:1f:7e:01:34,-57,37,28,0x00,LE 1M
7292,1784084766.320352077,1784084766.320728064,376.000,e0:90:b5:2d:f2:73,-56,38,37,0x00,LE 1M
7293,1784084766.347789049,1784084766.348165035,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7294,1784084766.380966902,1784084766.381342888,376.000,f6:7b:cc:3c:84:f1,-80,37,37,0x02,LE 1M
7295,1784084766.409363031,1784084766.409667015,304.000,45:ed:1f:7e:01:34,-55,38,28,0x00,LE 1M
7296,1784084766.432758093,1784084766.433134079,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7297,1784084766.460887909,1784084766.461263895,376.000,e0:90:b5:2d:f2:73,-58,37,37,0x00,LE 1M
7298,1784084766.488239050,1784084766.488518953,280.000,6c:8d:f0:9a:d6:f2,-72,38,25,0x00,LE 1M
7299,1784084766.520648956,1784084766.520928860,280.000,6c:8d:f0:9a:d6:f2,-74,39,25,0x00,LE 1M
7300,1784084766.547314882,1784084766.547450781,136.000,inconnue,-46,37,7,0x07,LE 1M
7301,1784084766.584639072,1784084766.584911108,272.000,42:57:c9:d0:83:51,-75,38,24,0x00,LE 1M
7302,1784084766.616414070,1784084766.616790056,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
7303,1784084766.638257980,1784084766.638633966,376.000,e0:90:b5:2d:f2:73,-57,37,37,0x00,LE 1M
